IDENTIFIKATOR_KLIJENTA,churn_risk_score,predicted_churn
01P6LLVXTP3E,0.9469854666779156,1
26XOE85OO4LM,0.9469545705763259,1
ULHPAVKV7LGX,0.9468983695642826,1
S5IFWGGLSMEU,0.9468968861589903,1
1IJPOIBPHJP1,0.946863800136801,1
Y1PW5LN97KGH,0.9468521541142682,1
S8ZW2OYS0AFJ,0.9468476327941854,1
0U907IALYG9N,0.9468413554592576,1
5G4V481ZZZG6,0.9468298282373562,1
EMM3K880DX6G,0.9468199803545455,1
3X252YQQPUTX,0.9467623601122173,1
POFN8PK63Q8L,0.9467006034770423,1
97LBY41GZTIE,0.9465927752917861,1
MMARH30LUAQX,0.9465649752021866,1
8NNMDSC780VW,0.9464763410671281,1
PAPS4Q4774FA,0.9464603441481922,1
8R1YKXWVI556,0.9464527149615763,1
WTVQVXKOMXVU,0.9464195674616936,1
UZSZIV1M2HIL,0.9464194206851513,1
3O8ZUZRS5CI4,0.9464145939592268,1
L9K87WVGDV26,0.9463677591602528,1
QFRVMZRNLFHW,0.9463140129373641,1
AZ7N1DL1776D,0.9463140129373641,1
QRXE7GZMF29W,0.9463140129373641,1
E0JTCBBXC2SP,0.9462882128460282,1
7ARW4DM6VUEC,0.9462845722461656,1
KJ4A4J46WAZ2,0.9461717654849043,1
RLH8L52PT1Q2,0.946138427891736,1
AL61EUG3DA1C,0.9461158328395903,1
QHO9WJNALDIN,0.9461094934609013,1
6VTNSEB671QH,0.9461011590037189,1
YNU5W19EXQFX,0.9460744363097875,1
TC5ACIAHCHPI,0.9460544112705846,1
8RLG5E7SBJVJ,0.9460391390681278,1
RRCFHK5XCOC0,0.9459893899472356,1
3TFDYQCFIHD5,0.9459616384618424,1
T7B2VBUX5WZO,0.9459580328291293,1
ZCD0WFFFWMOZ,0.9459342877341232,1
L7WOOIRY2RUM,0.9458003540488511,1
XO0K4RAHLQCL,0.945752374009066,1
OGSO3890Q9X1,0.9457302764763221,1
8ZAKXHYSMH7D,0.9457140774247085,1
V3QWHZZ1GOJ8,0.9456414466741079,1
TY6SBSNYB9R4,0.9456295604707533,1
G6CZU66DXCPL,0.9455875195549649,1
YD7PNJGYVGRG,0.9455374709140519,1
10VRR2M5H123,0.9455042970037265,1
I8LNIR42SML6,0.9454884810163348,1
BQEXO58ONISZ,0.9454687720499901,1
2DGN79WQ3JVO,0.9453666158134633,1
5UPKSNRMQW7J,0.945364065453373,1
WQ3L3125WCCP,0.9453349399635483,1
KUGU9KPFRZQS,0.9453041906506323,1
J6P9R82T77XL,0.9451691003226466,1
XJDV1ZN6HLBZ,0.945138371694531,1
6RS29KU723O1,0.9450472788759711,1
GLO6O43Y1OQU,0.9450354894828736,1
QNQ8QHTCRRZB,0.9450325952521452,1
KAK8VMX6E9DX,0.9450197450020338,1
699ZBSNF3TDT,0.9449968849159847,1
RDSNI1Z9M6ZB,0.944992104317878,1
82WHPNYRNDSX,0.9449870469092645,1
X0FU668LD3B2,0.9449861009412346,1
P9T1YJCZ4OCV,0.9449838495047481,1
XY0LYEBFHE50,0.9449696736116685,1
JX1JQBF2A6Q3,0.9449588713988191,1
JVHNVNV9GVEY,0.944949702100415,1
3KNC3353189M,0.9448757820867719,1
3T1CJBKRC0US,0.9448316235577033,1
I5NRT1G34QVB,0.9446608203739416,1
6P8QZVEVL1JV,0.9446529496055003,1
2ICPE1E113TD,0.944608792406563,1
BXAH9K4FT9UA,0.944608792406563,1
GPEZBE70S5XT,0.944608792406563,1
G0SISTE5X3Q8,0.944608792406563,1
539GG54S6O90,0.9445130982686472,1
YZXDSKPIRLOI,0.9445075824370993,1
N2IXSQQFUITR,0.944278279706984,1
HV5JJGRI5COB,0.9442219113007998,1
EELVBMSZLBX0,0.94421350704608,1
J3NWPTYX4RGB,0.944198883504796,1
5D1QSR4NCN53,0.9441759144355281,1
S9OAZUAYEYZD,0.9441628350495649,1
2086ML7OVCPH,0.9440810981127638,1
ZKQQTYPQK265,0.944018786825772,1
95AW9GMP0QIF,0.9440064553875873,1
0YKV1LZRHBLW,0.9439951851825521,1
0WGSFGBMZXGT,0.9439789442311567,1
C49WAMW7OLH1,0.9439322224050289,1
QEROHSD4WME9,0.9439259510959462,1
EUS70ITWOZXG,0.9439201312866795,1
FFOFERIYGL1H,0.9439003617239157,1
QDEVZ49IL8JE,0.9438689196838984,1
JG595FCTMNII,0.9438621240472546,1
R50ZRY77PIUT,0.9438504687215884,1
NOLHVU6BGTRD,0.9438479615592893,1
N26NECD8Q3XP,0.9437570543532955,1
XRC5LKD6AVR4,0.9436745381238063,1
IYCMMG9NIJOL,0.9436276214492557,1
M8V1M8LHXAY7,0.9436030236377082,1
6S3HG4OK3DR1,0.9435907018013949,1
0OWV38JW4BBY,0.943584637174357,1
YJA50TSNDDSP,0.9435773350290494,1
H7PPX6V2AFY0,0.9435599211417329,1
RMYIZGJG3CKV,0.9435362464339205,1
GEEOOFJ3HK89,0.9434094502266301,1
14989KKEAB4R,0.9434028904012752,1
IA2FO5BGE2PO,0.9433480656202348,1
XCDVGDW2UIK1,0.9433147101710218,1
UCLNCI830ORJ,0.9433082909768565,1
07PN4HJZHLDN,0.943261882952507,1
8ED3XUWMDOB2,0.943258975498846,1
AGJGI4AH5M10,0.9432569895792925,1
O064MBL65U6Q,0.9431350456754233,1
2Z3H78GNM4NG,0.9431115011242248,1
K9ISAQI03R6L,0.9430912751805304,1
3KP7ZEFGH1IX,0.9430813425489951,1
7B7XP5Z9GNXU,0.9430783971490134,1
QLL2G4W5II6E,0.9430579482731445,1
NA6PRMYZNN5A,0.9429828195168528,1
E9VLMKAWNW6R,0.9429579748939585,1
LTCPWESOVU3F,0.942936889000927,1
2B4SCZGR3YYI,0.9429313185260718,1
9DYCNAC98D5C,0.94292608060528,1
4EIZ84YVHQ7O,0.9429071219030176,1
J42NXEFYIJUW,0.9428953061959068,1
MZZ4KC1I4XNH,0.9428906851646118,1
LDT6B8JMM6BW,0.9428696959755862,1
0YEELY0S55PQ,0.9427386645118072,1
VPROYZL1QI5I,0.942674823495825,1
55T18V6EIJTJ,0.9426599553359328,1
I2EDRSIN2AZJ,0.9426450380870228,1
Q88VOPGKFKW1,0.9426302142760883,1
5M8S65265PFL,0.942587844458552,1
QXU4VZN516LU,0.9425836947817251,1
YE8FD611P6I1,0.9425349178626325,1
T0HN6LYV1MI5,0.9424994010349362,1
W0AN6GIN55H7,0.9424538782933071,1
5OUWZR6OHEBD,0.9424124374287945,1
B1IL7S4GZQVP,0.9423928656080922,1
1XUYHKANP5U0,0.9423455562745,1
QC8E53LFXFNT,0.9423298960939125,1
8MWIYGQ185BY,0.9422457728713236,1
BJ3V1Y7BIOS6,0.9422416122464782,1
IKM507HO9NPX,0.9421957953226978,1
8UCJ3M0TGROL,0.9421849654819247,1
5X2U1W3QUNI4,0.9421519107254457,1
L2FIMEU913HM,0.9421352096846103,1
FJ3UHTK7OE8U,0.9421262851330269,1
X27Q8R2SKG0P,0.942107335779105,1
EI93F0HJ48N4,0.942107335779105,1
FAKDCXDOCQMZ,0.9420931623726247,1
XG8KQF7W8S1Z,0.9420107465567942,1
6ZGRX2IB45PE,0.941951895809607,1
X02R4U6G9KTT,0.9417676974443556,1
2MXJCGQ2SYDC,0.9417568617694639,1
HURIJEI9WE7T,0.941727868169796,1
6KUOPW835W6C,0.9417163095405809,1
0PRDBA0JJBSZ,0.941673422931447,1
JERKTRT8CQZZ,0.941511995650999,1
EHDP95YE1N67,0.9415099320911151,1
OVKQ40BL0U6I,0.9414366678126871,1
AL26P7AOXX5V,0.9414366678126871,1
PTR7OYC6FHFK,0.9414366678126871,1
S3ZMED5N3WIB,0.9414366678126871,1
87YUPNV4K28M,0.9414291395712662,1
44L1TL4YEVT4,0.9414090733232725,1
JSB9OQ9WZ9VZ,0.9413899748419755,1
58TOOOO2L5IP,0.9413698860263985,1
J5XBB21JKVJ5,0.9413331095527089,1
3SBO8PHM3WZY,0.9413177228372815,1
XIUSR98UMNQ3,0.9413055009976703,1
DDQFB5DTW11K,0.9412955675098738,1
7KO2HEZR81U3,0.941226868963071,1
23AP21X2UDP3,0.9412000500717687,1
K7B8JWPIR77L,0.9411873760375998,1
XRSE2UH1J6MH,0.9411663930741007,1
1C4ND21NO246,0.9411414543906222,1
M7BKWIT4RJL3,0.9411323581449665,1
FIH5I54ZIS65,0.9410899058285768,1
OM5TKF1SHDX2,0.9410755992606491,1
80054IM0ZCK5,0.940961447079785,1
NMAAXIY8A25V,0.9408553845444494,1
4C1FD695XAEB,0.9408280714032695,1
ZAX07HWXQ49U,0.9408070289198759,1
VULAI9EF43MD,0.940790244995659,1
RJW2TOTNK48W,0.9407844183662922,1
MQMINQVFSABC,0.9407832181082265,1
S1P0C2SNUCNF,0.9407763452033611,1
HV8UJBBDODEM,0.9407138049826628,1
U29BF5R69OLY,0.9407138049826628,1
BI8JE3NG5BNL,0.9407138049826628,1
B0TBRKP19V7I,0.9407138049826628,1
UHDFYL55DF1V,0.9407138049826628,1
GKUI7FGJYNDF,0.9406921306219537,1
O1610QADIEOU,0.9406347422273262,1
O5MHQTB3QQ10,0.94059887427625,1
VTVS3HWRXNK5,0.9405419141734055,1
OYC3RZWMRBSJ,0.9405148531248108,1
XGDHTW1K76MU,0.9405134560467413,1
SZP4DC4NMS35,0.9404969539031122,1
KCRP9ZQDQBO3,0.9404478340152872,1
XVQ0HM5EJGPC,0.940427175236496,1
6JVPZNOI14ZQ,0.9403987743576036,1
TQGF7W5HSIK4,0.9403529514327859,1
38AD3VNW0ESC,0.9403193432333435,1
S5GIYH7NMKMX,0.9403136463635791,1
3GT4C22YWRDO,0.9402967025756542,1
SQVDSXA2B2JG,0.940279748527193,1
SOJ8R46Y20LG,0.9401768625252835,1
BTBHNVWK6BAI,0.9401584679248662,1
5CEZGWAKQ6JQ,0.9401105654169478,1
EZB0QOSIEJVP,0.9401030142643706,1
XXI9JWCI6D5Q,0.9400573132660304,1
MXHC8GOYMFXE,0.940019471623114,1
J3YRDO5VWJ25,0.939968309840166,1
G29FYYSDA5JL,0.9399361778554873,1
TD3FA6AFBDVV,0.9398915499740476,1
9QRYH55MPEIC,0.9398362964475274,1
KW3YBCKGN2N9,0.9397621385717575,1
6DTP3FJ68D1Q,0.9397521017040841,1
D4019B127Y71,0.9397516136435032,1
FP1Q03BT8RTD,0.939744290154402,1
VWPS4U4XCJPN,0.9397174045493231,1
T9YJ9I40RHEP,0.9396598606330808,1
CC8AAR4J0BYK,0.9396422352204056,1
0AK2M9MJ87CS,0.9395884160390185,1
T0O9ZJ1G4FQ7,0.9395172158772486,1
RN7NLIJSD5MA,0.9395094786275593,1
39XGWH9Q88L1,0.9395082553066273,1
NFPO0IBJIFYJ,0.9395070308448931,1
4NC36JPT328D,0.9395070308448931,1
3T3F2J4GMKIR,0.9395021380795843,1
OGN494U01A78,0.9395021380795843,1
ZGCUJEN8DM5N,0.9394755725096113,1
DRBGTIOWOF4C,0.9394583863252602,1
KHX2Y8Z6ZTDK,0.9394327660540714,1
U0YRKYP96JUG,0.9394040548640158,1
ZUNNIVIL5TBB,0.9393506325368889,1
6H4XPJ9SX1TF,0.9393110309190947,1
5I5P4GY1RUDE,0.9392631646109837,1
O1OPROPE2HSU,0.9392566505552545,1
TTTAXTFL499T,0.9392492715466025,1
RH10SORPBLOH,0.9392322204720489,1
YVSLZ9TMQTR9,0.9392247753863499,1
147SHHKMFRD8,0.9391971453235317,1
TYQPPQBYV39Y,0.9391878301621222,1
QOZFVT6MQ5IW,0.9391800106467638,1
5Z4WSCS3GWFC,0.9391794105096029,1
HQH6RL9U4MZ5,0.9391264563517926,1
BNGCN4ODOFM1,0.9390894442004751,1
EHQTT47GX2LM,0.9390314392038129,1
FULGDGYYOVCE,0.9390273573868154,1
KUNBTXE9LABR,0.9390259653668418,1
3EHWAMQJ1OTN,0.9389835989141654,1
SR81TDNPI1DE,0.9389602472153032,1
GDGPMA36QH08,0.9389203346169631,1
7PQA2MXN9VYO,0.9388849852979667,1
JH3O6WKSVIS5,0.9388838176663165,1
SMSKCWO7788Y,0.9388759046762815,1
LGN344QJ4UZM,0.938848628866363,1
UNCNAJC5NKF7,0.9388385645322931,1
D3E92GLPRLIM,0.9387852256182805,1
DVC7U9YD7YI8,0.9387852256182805,1
T7TQQA50KV19,0.9387852256182805,1
PZYKZIZJUBFV,0.9387852256182805,1
37IP1IAO79CY,0.9387852256182805,1
VI2PC483WWPD,0.9387852256182805,1
OQ31WDJX6GKS,0.9387590731842967,1
2DO3VTYD2BIQ,0.9387362510512861,1
6QLK813GTM55,0.9387353809507726,1
FFQ0UC8CBWHG,0.9386160973738382,1
GG59H0CMD4OB,0.9385833640011356,1
34RVIZC51MNR,0.9385053234232626,1
LUFUMX2186VN,0.9384900638395116,1
HUJST61OEZAX,0.938473481286908,1
71I9K7RJ0EL6,0.9384730021105788,1
ZCCCLXCV9009,0.9384726182485339,1
8YSS1SEGE6ZO,0.938472614403564,1
PVB8DFGLI35E,0.9384623850947127,1
GA0PM5TPCGG9,0.938458106007636,1
5TCDOJY9GL5U,0.9384464872567034,1
KLA4EE165S7S,0.9384363777427144,1
AT5HLKKGLYKW,0.9384209884266773,1
VVIXEBXXO7AF,0.9384208240224764,1
5CX95MPPRWRF,0.9384198765291024,1
R11QGNG0TYM9,0.9384006299955843,1
1AKZ4BRMFXIK,0.938362136715954,1
8VBSGKIWMX90,0.9383611470580373,1
J1NHK8X4QJG7,0.9382927965044704,1
GPAWMAQ5K6Q1,0.9382841037246432,1
2LKUH8J2H4VP,0.9382485134997944,1
WSI6W0WUTEG4,0.9382073869200123,1
6FOTMY8MJ5T8,0.9382030539594589,1
C4QJMB4RTQYE,0.9381386343188435,1
KE8M4RIUNNHL,0.938123602449223,1
O8GJNTU1OLOY,0.9381222517699184,1
ZKAILZ4TUC4W,0.9381208619972344,1
8VO3R6T9HBA3,0.9380424139435324,1
JE3EF7UNLNIJ,0.9380220830080611,1
5RJDNMB2RTQR,0.9380141076038099,1
6L4ESTLVSZZO,0.9379665028845562,1
WA5KIOP058XV,0.9379345918006563,1
DFCQXZLYMSF0,0.9379333580718762,1
T16XX2853ME9,0.9379022722393104,1
6TWPNJVXDV7S,0.9379019950846603,1
7VKTHF3I7SZD,0.9378736401316432,1
AU2FI9UDGHI1,0.9378239073518432,1
0BVQQKXA5EYS,0.9377975768656779,1
2GFVOEZWL69N,0.9377795815010248,1
W6I1K5EZ57V0,0.937763377695148,1
VDRWTB4YDSCS,0.9377493529651308,1
1LEUJN50AKD5,0.9377486793662075,1
CYM5NBR5HDQD,0.9377456276743648,1
I82RSF3PGG5A,0.9377250554493862,1
9KQEISEIM3TW,0.9377064507107122,1
XCKT57ISOF3O,0.9377049307577465,1
0UKQ23WFL218,0.9376872278763725,1
74YU7WS7DSDO,0.9376633707995118,1
8935L6D8OSPU,0.9376633707995118,1
9UMUJRZTOZLO,0.9375852147168167,1
2LEV1JAMC6J0,0.9375852147168167,1
IS9DY787Y1J3,0.9375763747938611,1
SRSG17RL3BPA,0.9375310387949343,1
H8AXW55IKYW9,0.9375126463188145,1
VH4VA18TMVZ7,0.9373735251803319,1
QHCHOID4D3II,0.9373373363487357,1
RVWWZ3BS2R7C,0.9372926447412928,1
8FK1WGMCESQ4,0.9372605784035074,1
BU369ALN1GV0,0.937258444808482,1
RG0I82YLVGVO,0.9372451484266245,1
B4L51I8OXIK8,0.9372003881073431,1
IVM9N11087T5,0.9371791022319516,1
KSYCH6Z3R5TG,0.9371752146714785,1
HWW3BJTPSWT5,0.9371576000864345,1
O1IARUFB4MIS,0.9371388503826029,1
PAG59AFTLKUE,0.9371121140140404,1
DMOCLL1LCMYX,0.9371008871494846,1
WH2NOZ9H2Y61,0.9370919920079783,1
ODAH74UP1C0O,0.9370809154675394,1
JNO390GK5BLV,0.9370128833611423,1
94PS79NV9ORA,0.936942574062512,1
S4TV59NGM8BP,0.936928313916384,1
SXAQ17M7URYK,0.9369122019600593,1
1YIONYVC7FH5,0.9368981827597929,1
75W2R6DNDKV7,0.9368762111572854,1
HEB4KHU7EIAE,0.9368762111572854,1
S0YNOKTYFCVL,0.9368762111572854,1
U43ZOVCAK8E4,0.9368691357973807,1
F1EMJS26BPKB,0.9368540313043462,1
YZK1VZFMTH4S,0.9368503298745415,1
SWZ9NJ0R7VT9,0.9367810581415997,1
NO7V23NF0DTQ,0.9367787909932898,1
JYMZNJ8BJ9QS,0.9367724846393283,1
GJTA552QEXWE,0.9367255985791104,1
LWBAG0RAXN13,0.9367202398022336,1
A55UPR053TAY,0.9367154149629672,1
W3THVU2RSJTY,0.9366291053304866,1
IESDCWLTB8FG,0.9366286045434372,1
ZMKLPCK9V0K1,0.9366083584058231,1
VJVVR6RIAPGY,0.936599055095538,1
R95BQDYB8SEO,0.9365971522945848,1
O22X3MOM7L9S,0.9365765704318204,1
ZGEK45RD26Z0,0.9365601228506071,1
QECCTCCB6PBP,0.9365021199643025,1
V266WR0FC8FI,0.9364982200346845,1
EXAXVYXEL682,0.9364694332109987,1
IV3YTZ9Y93OW,0.9364684011342239,1
IN9EYCKFG1FZ,0.9364527683289464,1
47XBSOLU4XRJ,0.9363441948490392,1
0UPUUYOGP4YJ,0.936304027556791,1
QQW6DCWR6TR6,0.9362924238766733,1
76V8BQPM72M7,0.9362805698427187,1
ZGOBHCAOJPPV,0.936278725167718,1
VK6JQ4AL6KA4,0.9362733982058007,1
1KFB38848GTZ,0.936265291815627,1
2ZKW4HBTKY9H,0.9362437532231491,1
3YI67TJWCRY4,0.9362392012649725,1
H6NAO3OOQYQA,0.9362069802808067,1
UE7AJYIRPV4A,0.9361845522194093,1
YT089SE0Y1HO,0.9361632096690198,1
R69QXRDVK6IC,0.9361574801205372,1
J5ARIWMUUP1I,0.9361518278446339,1
WUZ7XJZ43VYK,0.9361252899206175,1
FRYIHH5YGL2L,0.936096134719558,1
WF7RFLAXUI7B,0.9360860177019814,1
1M02TAPE6JD8,0.9360587264195518,1
WVAEG7F0LJ9I,0.9360578466539253,1
3Z44VA18FFOE,0.9360567940707127,1
X0XFQIPHAHIK,0.9360413234005184,1
E72B2LAB0KS0,0.9360401214753755,1
DKRTIOY0H9W6,0.9360317678291966,1
MYALBC78H4J8,0.9360316511909964,1
2W7U7ZMPC8PH,0.9360303905859844,1
2VDCQ2ZEIW5H,0.9360261252684235,1
3ZH7IJIQOF6Z,0.9359956774000443,1
6OWV775NI5TC,0.9359767603387155,1
O82GHFPKVOF3,0.9359585972537506,1
RXVOVTC6CGCW,0.9359270741873333,1
TXZ87SFFSU4P,0.9358506218060061,1
SKPBIZD7X7YP,0.9358301620164824,1
PW6AX4MW6I79,0.9357542669972759,1
I7ZRGPS82YRL,0.9357160965768071,1
HDYAXKESQRDI,0.9356911666349346,1
4J0LQQLMBUEX,0.9356911666349346,1
3F2F1LCIO02P,0.9356577710208058,1
CQ4K4Z52IGVD,0.9356554636690534,1
XBP2OQ7467CL,0.9356428723588149,1
ITNIOGJCKUJQ,0.9356203084948436,1
3X24TGGANN9V,0.9356117451689289,1
5QSKAF8G3K98,0.9355869636589126,1
FDCI8M6GYW07,0.935564261461135,1
TFB2DUCUDRHE,0.935538403645031,1
7YLV4QB1O9NX,0.9355183443556476,1
MHBQDXR77LR2,0.9355046134651307,1
J0P9UELA1VDQ,0.9354879822962757,1
4KSMD3ISMEUU,0.9354789715881663,1
Y29INPF3SHED,0.9354778417300511,1
FS6NCEW862CH,0.9354537823268739,1
FQUYHXXQ4HJX,0.9354162673329574,1
SNPRRPPIRVPL,0.9354104175330507,1
ODJWCX095MC4,0.9353817637921867,1
E6XF9CW1MMUP,0.9353204755353747,1
JQA6XNASYW6C,0.9352880294751782,1
X2C4WTDPNUZ7,0.9352870675341162,1
RZ6AHE38TG2Z,0.9352853045585592,1
ACUTBE6V9D4N,0.9352764796608268,1
OXWG3OZ75IFP,0.935251226419416,1
J088PNVUVVBP,0.9352306313169647,1
NKBLCV6IU0NE,0.9352220818743645,1
6SX7YU55WPQD,0.9351992756173196,1
55Q6S9BDD4AO,0.9351860554761794,1
EMKWUC30FB8T,0.9351534467270143,1
9I456MB4K3TW,0.9351187541547891,1
X1VFFAW4VM46,0.9350861362682,1
MA7OXPMDD9AZ,0.9350744925701618,1
6M4FBLS3Y6YQ,0.9350589481380566,1
YC4EN9ZXW49M,0.9350532912894564,1
189ONACY7QRH,0.9350522960942446,1
WT52ZFUWZA6B,0.9350405763587132,1
HNOY9T1QBE6H,0.9350371446001353,1
WDT2FKO116RL,0.9350267965481127,1
HBOTGI3KWO9F,0.9350129692159552,1
56EAJH6BQYLI,0.9349920461628329,1
Q44WTT7P5BUO,0.9349920461628329,1
K6VLAZPUCCC1,0.9349920461628329,1
FNAH8UNGDZH4,0.9349920461628329,1
H23JIUXUMHPO,0.9349715238711847,1
VJEN8HCEXL8L,0.9349693664878544,1
7850EN81AOR7,0.934967483639344,1
UVW2GM9EMWQ9,0.9349412886898072,1
WDU9GJ5N88EQ,0.9349120592007272,1
2ET835K2UNRF,0.934904836824946,1
KUYF91JV4TW1,0.93486362289699,1
F624LE5SHUND,0.9348562654216412,1
LJLO6YRL91HG,0.9348404733856658,1
3RC9J9L9NZ1Z,0.9348262957308078,1
WKEBSW8H3QWS,0.9348250236494849,1
VBPBHOOYICMK,0.9348166370738191,1
9MB8WPJ0SRSG,0.9347801803146136,1
UVGRGBO3AV8M,0.9347607688884748,1
WY4AK50U3Z9F,0.9347606153432095,1
NE94AB602Y8D,0.9347519348546539,1
IDZ9BI21GXX1,0.9347456145637778,1
7FYEYJXUVG3C,0.9347400845167131,1
TFFCIAVLK8EN,0.9347381554386075,1
OBP0W7206FP5,0.9346869766815793,1
H92II5ZUABRN,0.9346863739369031,1
E4JBNFG7W3KO,0.9346822460431131,1
1CQAUS2EC1B7,0.9346774867725889,1
OVDE1WFRDB97,0.9346702683440319,1
PEU1Q20NPD4T,0.9346576707443632,1
DD2TH0JI4V2L,0.9346429012695169,1
9V6JKC6Q3JJU,0.9346230472886469,1
S0DE905P0N86,0.9345921568945521,1
O6L0LAZPFBRP,0.9345876371692249,1
EFXRYKWP0HS5,0.9345816620205093,1
AF1AVBAMD0E8,0.9345790421553133,1
L1ORISFSLSJI,0.9345559057040731,1
9E2BTAGZQJFG,0.9345542466595441,1
VH2MKAG3410R,0.9345533871419532,1
UBS7TR0WL479,0.9345232664983835,1
3V4PMMVDCF3M,0.9345087988561033,1
CESRXYIJU1XS,0.9344945342726673,1
5YQ2CUKAQ2ZH,0.934484582918925,1
MLIIE735IRSC,0.9344835215718396,1
OSC4DZHOQ4FM,0.9344781459801159,1
K1KJY56UOWVO,0.9344546918024529,1
MUWAZZMQ815C,0.9344384676698166,1
TFVDF2OJN9ZC,0.9344280057558604,1
R7GPSWZOT1NQ,0.9343895378020227,1
AJ43OF20IB10,0.9343777061946618,1
6DUKE3JM2RVY,0.9343686088274563,1
IWEHOFXLW3D3,0.9343663274396354,1
6S2IU7HUUU8L,0.9343388771306568,1
E4JHUPAMHZ88,0.934313918667586,1
IXNX2975JXYH,0.9342983635098667,1
SXC47EV8BI9Q,0.9342976141796739,1
BSTTLETH2SE0,0.9342880322432298,1
5Q2V8OEATFM0,0.9342836179378663,1
V0JV2GEIGY13,0.9342342854794746,1
8D3KXWWIH9Z6,0.9341945127975694,1
Y3XB9X94DEFT,0.9341671307900634,1
WFYRSTLYC26T,0.9341621834531421,1
JPZAX1MU69LY,0.9341139329262758,1
0QL9UFP7QI84,0.9341007459938433,1
X1WYVY6IK7LO,0.9340997274138048,1
C0DYPKEVO1VY,0.9340577365613336,1
DE9S3ZNPX7O2,0.9340434112877135,1
OVN98SZ6EI7K,0.9340224289611498,1
HAHPQVJSJJ6O,0.9340171954864924,1
3BJTC3L0U2Y5,0.9339734000701856,1
LGC9CHPYTQJ4,0.9339641052101971,1
590AKRZQZ1PT,0.933963178932615,1
1HX432ZSUQEH,0.933963178932615,1
YLCJE1OKLSQQ,0.933963178932615,1
43O1OTABK59V,0.9339588477105492,1
Q06GIN7GC1HS,0.93392894373,1
S43LS762DQYJ,0.933888073270067,1
3NPXHVIWQHUL,0.933886029807417,1
0FSVD8IBVLVM,0.9338514302138351,1
1BMLKG7E2R6X,0.9338273156217172,1
NB0VLUHVU3RU,0.9338252970276835,1
303L1AVU6LJL,0.9338252970276835,1
IAMAJDA9MQ1D,0.9338252970276835,1
ACYHWS6WSLM9,0.9338252970276835,1
6GHUCKFNOTIJ,0.9338252970276835,1
XEDT6EHSVVDE,0.9338252970276835,1
XZPD2KGWQH1P,0.9338252970276835,1
8TJG9UJJ83NS,0.9338031484899433,1
YBYD0HD2FTKT,0.933789136630207,1
XEE33AMG4BWI,0.9337759054693708,1
XUUUZGZDCLC7,0.9337668122609694,1
V0NLH38FKRX3,0.9337626656197782,1
WMOUP8TUVHEK,0.9337501951879165,1
XXPFRWS62XFS,0.9337463437621872,1
RBHP948NW34T,0.9337277654389304,1
BOOEDQNTCPDM,0.9337013889815522,1
H095I2MY6JT1,0.9336816844575324,1
0H0WO3P70KOF,0.9336685204981306,1
3FFVEZZA5KQJ,0.9336632930968425,1
GLMUTGSKCLB8,0.9336431268393933,1
1T5ZJZI835UD,0.9336178252265253,1
XQJ4DV45K43W,0.933615841183142,1
YAIJUSBD4AM5,0.9336109153432018,1
8J4OYZBZ5Q9O,0.933603071591415,1
JDXUMLOI33K3,0.9336002128772511,1
MVR7BV5MK7F4,0.9335980726184899,1
VEJ7TQXLI5L2,0.9335573927276719,1
0HSEHA15OGQ6,0.9335488631604678,1
CHEG1G33L1AH,0.9335247992814385,1
O6N0U2QQHK71,0.933502135539262,1
R16W1TV69XTA,0.9334319334348226,1
SUDICT7EAVTI,0.9334303645634884,1
HRWF0OLVHUSI,0.9334139599054601,1
YYYGIQC3FWOQ,0.9334099210650033,1
IC67C9DV4EV2,0.933397692740758,1
N1K6G1AOL5UF,0.9333179650077411,1
QM5PRO3O2E91,0.9333118130217912,1
OFEK13F7GXWU,0.9333110840650286,1
ZPHA1MUZWS0I,0.9332779684994703,1
FNHXS8T0EC4O,0.9332657639629707,1
32QNM4101B8T,0.9332649678145758,1
Y9K8MJUCIIRI,0.9332605309959785,1
BCPM4FMC61CZ,0.9332596757774604,1
EXAIB2K8DGAQ,0.9332500943319322,1
TUFTA3X0MA4O,0.933248824322432,1
KTFCGCKTIK18,0.9332482072187808,1
6BE3XLCMDFWR,0.9332408452786513,1
617JMLHEN66L,0.9332270886931707,1
N2WJ4XANUONW,0.9332254932719849,1
ITRQWLFYKAQ6,0.933215514216495,1
BXM177MGS0XY,0.933202385070931,1
6NHZ2HUWI4OH,0.9331838019959997,1
RM5R3QJ5X9VK,0.9331750892666661,1
26GX13C7CDMG,0.93317401336802,1
HOK9R4TY60UM,0.9331728225914833,1
N9V248I3M57L,0.9331642330260468,1
5M9DBZ34S13C,0.9331629095970253,1
9EC6IY309MK0,0.9331580734022578,1
XJTIOOCXW5SI,0.9331380402955763,1
51C5ACKXUA4P,0.9331380402955763,1
ED6PSVCNN9HM,0.9331380402955763,1
SRHIWXH4S4P3,0.9331380402955763,1
6910LBUOUQO3,0.9331380402955763,1
QKUQ58RMTF04,0.9331380402955763,1
J835YWCC9Z2H,0.9331380402955763,1
412JLCXWCZ4S,0.9331380402955763,1
07VFQJKBOOIU,0.9331208347879839,1
2GNJ2MDU2CQG,0.9330828072511379,1
OYCMCS717Q4P,0.933077708311456,1
M9476L8P5R2F,0.9330731353348712,1
XR9067CM34PW,0.9330482205075272,1
PPGQQYNRAAES,0.9330468746017443,1
NWOGFHVR0TVF,0.9330468746017443,1
OPLVZ1XZZ6SE,0.9330022719058383,1
Z7VB73DISZWF,0.9329878137812759,1
