IDENTIFIKATOR_KLIJENTA,period,dob,tenure_years,n_core_products,has_kredit,has_deposit,prima_placu,avg_txn_per_month,txn_amount_std,months_active,txn_trend,avg_balance,balance_trend,balance_min,has_contact,n_contacts,churned
VB6I0M3I55CY,P1,51,7.37577002053388,2,0,0,0,2.75,93.7812972050107,4.0,0.5714285714285714,113.79130434782608,-3.8129999999999984,1.01,0,0.0,0
FQZJ6P87S45Z,P1,70,13.81245722108145,3,0,0,0,8.11111111111111,49.25648070573517,9.0,0.2166666666666666,509.2645,6.563666666666665,0.0,0,0.0,0
ZLYR1020TEFS,P1,51,25.308692676249144,2,0,0,1,20.11111111111111,221.10046790170665,9.0,0.1166666666666666,700.4078172588833,4.793749999999997,63.19,0,0.0,0
KF93B3UCC0FI,P1,85,18.924024640657084,0,0,0,0,2.4285714285714284,121.2678125181665,7.0,-0.0072815533980582,0.0,0.0,0.0,0,0.0,0
MEYSEQ5UG186,P1,58,28.914442162902123,2,0,0,0,4.111111111111111,15.847231406250216,9.0,0.05,10.115925925925923,0.2754166666666666,-1.76,0,0.0,0
RYD6N5NQHP4Z,P1,47,17.169062286105408,4,0,0,0,1.5,0.9603616217053056,6.0,-0.1291866028708133,-8.62375,-1.1748333333333332,-15.26,0,0.0,0
X2C4WTDPNUZ7,P1,87,18.792607802874745,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
IWBADAWJNAFH,P1,65,11.058179329226558,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
6BWQLVXIW320,P1,57,18.102669404517453,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
5T1FTONPLF5L,P1,55,18.746064339493497,2,1,0,0,1.6,18.673820482926665,5.0,-0.2761194029850746,-4514.814827586207,-227.93758333333335,-6783.45,0,0.0,0
EK2A5VAI89IA,P1,43,13.27583846680356,0,0,0,0,24.666666666666668,11.106839209090186,9.0,-2.566666666666667,0.0,0.0,0.0,0,0.0,0
FLA7BHJG4VY0,P1,61,9.141683778234086,4,1,0,1,58.44444444444444,333.2782662618695,9.0,-1.0333333333333334,8531.314082397002,320.9345,6361.96,1,2.0,0
GBJGZS9BRNYY,P1,42,21.38535249828884,0,0,0,0,4.125,68.52300466952244,8.0,-1.2976190476190477,0.0,0.0,0.0,0,0.0,0
8Y0IUV4X32H0,P1,70,9.385352498288844,2,0,0,1,2.2857142857142856,217.72558933877448,7.0,0.1071428571428571,195.50814814814817,37.46983333333333,-0.18,0,0.0,0
74QY7M8FPSYC,P1,55,1.7522245037645447,0,0,0,0,3.5,24.025230587070432,6.0,-0.4782608695652174,0.0,0.0,0.0,0,0.0,0
EA7CQY3Z3RO2,P1,76,6.102669404517454,0,0,0,0,17.555555555555557,55.50958439414384,9.0,-0.65,0.0,0.0,0.0,0,0.0,0
1R48VE5U6691,P1,87,19.98904859685147,2,0,0,1,2.2222222222222223,132.79569474136616,9.0,-0.1166666666666666,9662.363142857144,162.4376666666666,9063.43,0,0.0,0
M0YJRSZT399Y,P1,72,12.840520191649556,4,1,0,1,7.555555555555555,534.3691186696461,9.0,0.0999999999999999,-113.32602040816326,-2.025583333333333,-3000.0,0,0.0,0
IC45EE9R5OTV,P1,86,5.399041752224504,2,0,0,1,2.555555555555556,210.0949485116636,9.0,-0.0666666666666666,323.28205128205127,5.30675,6.07,0,0.0,0
ZM4BUWMKLICP,P1,69,7.619438740588638,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
72LNSQD28YCU,P1,48,12.892539356605065,4,0,0,0,1.0,79.43637579849674,2.0,0.0,41.0365,11.764333333333331,0.0,0,0.0,0
OU692X48AKX8,P1,73,28.418891170431213,4,1,0,1,7.333333333333333,249.6466792835814,9.0,-0.1166666666666666,189.9863392857143,-4.777416666666665,-687.49,0,0.0,0
A6JKWYDXN7HA,P1,68,12.947296372347708,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
PG07JUSAJB98,P1,71,17.746748802190282,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
BKGG5JUJS7HA,P1,53,18.924024640657084,0,0,0,0,2.0,141.4213562373095,1.0,0.0,0.0,0.0,0.0,1,1.0,0
VUBFXV8OWR3A,P1,13,8.427104722792608,2,0,0,0,1.0,0.0,1.0,0.0,21.728,0.0031666666666665,21.72,0,0.0,0
MRU9XP8LUDPR,P1,61,16.657084188911703,2,0,0,1,10.11111111111111,696.668592414097,9.0,-0.55,259.10121951219514,10.380833333333332,9.51,0,0.0,0
EFYGK2C4HP7S,P1,92,29.61259411362081,2,0,0,0,2.2222222222222223,965.7800584419884,9.0,0.05,3747.917391304348,-190.7272499999999,23.51,1,1.0,0
ICPU2XENRLRO,P1,28,5.9575633127994525,7,1,0,0,6.666666666666667,209.0168519821844,9.0,0.05,-3158.949393939394,56.80325,-20761.97,0,0.0,0
WZCOGQFAI55A,P1,59,18.026009582477755,2,0,0,1,2.333333333333333,9.695297780244765,9.0,-0.0666666666666666,5.218055555555555,-0.47525,-16.25,0,0.0,0
2NH6JKHQTTM4,P1,59,18.43668720054757,2,0,0,1,3.888888888888889,165.18347972314115,9.0,-0.1,274.5003225806452,-30.729916666666668,1.73,0,0.0,0
01V3DPWHXCXY,P1,31,9.47022587268994,0,0,0,0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0,0.0,0
CF3LIOVHOPJL,P1,58,28.04928131416838,1,0,0,0,2.0,0.8768124086713187,1.0,0.0,0.945,0.0,0.0,1,1.0,0
DTQ4U335RPHH,P1,64,16.00273785078713,2,0,0,1,2.111111111111111,12.240590896565248,9.0,-0.0499999999999999,42.35305555555556,9.219666666666669,3.07,0,0.0,0
TS1Y71HQNK0T,P1,86,11.151266255989048,2,0,0,0,3.0,14257.590100971942,8.0,0.09009009009009,4814.111538461539,71.93766666666667,1761.26,0,0.0,0
YERVTAIKDF1W,P1,61,28.50924024640657,6,1,1,1,29.33333333333333,200.86906076123628,9.0,-0.7333333333333333,1429.260898203593,337.5599166666667,-1570.17,0,0.0,0
EMOB5R2HMFQP,P1,67,9.390828199863108,0,0,0,0,1.5,18.87815404111324,2.0,-1.0,23.87,0.6675000000000004,0.95,0,0.0,0
EKA4IPWBJ2LZ,P1,24,9.431895961670088,0,0,0,0,0.0,0.0,0.0,0.0,1.37,0.0,1.37,0,0.0,0
4VUCNYFB655F,P1,49,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
IHCEZTOQ1XJ5,P1,52,12.698151950718684,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
82A7NAQKPXRA,P1,81,29.01574264202601,2,0,0,1,4.0,124.505827986242,9.0,0.15,760.511875,42.49358333333335,308.29,0,0.0,0
SVCFK4SI158Y,P1,46,17.730321697467488,0,0,0,0,3.4444444444444446,192.3206408489716,9.0,-0.1166666666666666,0.0,0.0,0.0,0,0.0,0
NG6T1U6E81GU,P1,53,14.86652977412731,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
B1NLW9YYMKMK,P1,33,3.540041067761807,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
W2E0IT2O6TY1,P1,75,7.452429842573579,0,0,0,0,7.625,7.810979514990842,8.0,-0.6641604010025063,0.0,0.0,0.0,0,0.0,0
JQ0AVCRHV3VX,P1,25,9.650924024640656,3,1,0,1,31.444444444444443,1032.9829253273049,9.0,-1.9833333333333332,2686.553058252427,201.02925,-11110.03,0,0.0,0
MPM6I4G4DF7B,P1,64,3.772758384668036,2,0,0,1,13.88888888888889,47.81917522703156,9.0,-0.0666666666666666,109.47602739726028,11.047499999999998,17.41,0,0.0,0
JY0PZ009R28X,P1,59,1.111567419575633,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
OUR6Q2AJI8LB,P1,87,25.492128678986997,4,0,0,1,2.125,155.57243933813487,8.0,0.2027027027027027,151.46027777777778,20.63816666666667,-0.32,0,0.0,0
E9X1I0I85333,P1,69,28.268309377138944,4,1,0,1,4.333333333333333,396.6528744760266,9.0,0.3833333333333334,217.17830303030303,66.82183333333334,-2147.57,0,0.0,0
MU7QRUJ85R9Y,P1,50,12.268309377138946,0,0,0,0,5.555555555555555,128.68202989856948,9.0,-0.05,0.0,0.0,0.0,0,0.0,0
G0VMKWXDZJOH,P1,61,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
XD1CB4UUOR3Z,P1,60,27.15126625598905,0,0,0,0,12.0,76.66022215379878,9.0,1.05,0.0,0.0,0.0,0,0.0,0
ECBMX74IL98Z,P1,67,1.6098562628336757,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
3MAHGW5S44OD,P1,86,24.0082135523614,2,0,0,0,2.333333333333333,136.58842537415265,9.0,0.0999999999999999,1561.877234042553,88.04516666666665,1055.41,0,0.0,0
D2IXP2RJ7R1E,P1,90,22.094455852156056,2,0,0,0,0.0,0.0,0.0,0.0,360.162,0.0047500000000042,360.15,0,0.0,0
159YBGXQTZPK,P1,78,17.973990417522245,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
KXWWX33YYSGE,P1,90,24.78302532511978,2,0,0,0,17.88888888888889,3123.225741221323,9.0,-1.4666666666666666,1972.7951552795032,137.36591666666666,0.0,0,0.0,0
8K8FPHLVV9NL,P1,65,1.434633812457221,1,0,0,0,2.5,5501.262915310446,2.0,-1.0,4224.561578947369,-916.5966666666666,0.0,0,0.0,0
KYSNHAOGK8Z1,P1,53,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
IRTRC0DLS6H0,P1,78,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
TUF9LZ3PRE5G,P1,52,18.924024640657084,0,0,0,0,27.77777777777778,127.2907675418984,9.0,-0.4166666666666667,0.0,0.0,0.0,0,0.0,0
IDXTJIC78VMD,P1,57,13.908281998631075,1,0,0,0,0.0,0.0,0.0,0.0,13.23,0.0,13.23,0,0.0,0
GE7WJQ9YH98X,P1,83,25.48665297741273,2,0,0,1,2.125,193.84278913783533,8.0,0.1,247.90758620689653,8.387416666666663,2.67,0,0.0,0
MPQ8T6ZYRA63,P1,71,3.8521560574948666,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
DDD2TUV2LNB1,P1,59,11.077344284736482,2,0,0,0,6.333333333333333,21.453881930193585,9.0,0.65,40.9785,2.0428333333333333,-2.74,0,0.0,0
PKRTSTSB4V4Z,P1,84,25.3388090349076,2,0,0,1,2.2222222222222223,170.71456903264,9.0,-0.1,235.9232258064516,-0.6043333333333323,3.4,0,0.0,0
942BK8OZ3J8D,P1,70,8.254620123203285,2,0,0,0,1.125,0.9908470001860922,8.0,-0.0225225225225225,721.9673913043479,-1.915500000000001,713.85,0,0.0,0
RGFNOREDJOSI,P1,64,26.576317590691307,2,0,0,1,1.6666666666666667,123.6486927587687,9.0,0.1333333333333333,344.52741935483874,-20.182666666666663,51.12,0,0.0,0
DV9VOMS66L2N,P1,84,26.77344284736482,2,0,0,1,6.111111111111111,366.35641301659217,9.0,0.0,482.9871428571429,9.6295,-102.04,0,0.0,0
NB0VLUHVU3RU,P1,41,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
XF91DCJXZY7Q,P1,55,28.82135523613963,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
HFKJ7W5HUM22,P1,66,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
J088PNVUVVBP,P1,53,7.331964407939767,0,0,0,0,1.6,128.8153715247968,5.0,-0.2216494845360825,0.0,0.0,0.0,0,0.0,0
BF0OF1RN9DLK,P1,50,17.68104038329911,4,0,0,0,23.33333333333333,167.33517794806605,9.0,2.9,261.9506617647059,3.3185,-1.58,1,3.0,0
1JUV4KGL6QRE,P1,95,13.949349760438055,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
OPLVZ1XZZ6SE,P1,48,14.381930184804927,2,0,1,0,2.25,126.40323483905694,4.0,-0.7,0.0,0.0,0.0,0,0.0,0
ANLUS991G43O,P1,55,28.78028747433265,2,0,0,1,29.11111111111111,136.60676576952486,9.0,-1.7833333333333334,582.1149377593362,67.18033333333334,0.0,0,0.0,0
KYRLDLWE9EB9,P1,88,26.595482546201232,2,0,0,0,5.555555555555555,299.7172374807662,9.0,0.3666666666666666,13788.935970149254,420.91983333333326,11857.9,0,0.0,0
RPYLKYW6K9M9,P1,37,3.79192334017796,5,1,0,1,60.77777777777778,331.27032012583817,9.0,0.5833333333333334,-7413.217564575646,16.897916666666664,-121420.27,0,0.0,0
BY5Y4BB06JKZ,P1,28,9.040383299110198,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
8I624NDJ49BZ,P1,49,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
I1BC1FBMR8B2,P1,63,25.48665297741273,2,0,0,1,2.4444444444444446,11.564484592756562,9.0,0.0666666666666666,4448.811851851852,9.354833333333271,74.5,0,0.0,0
1ABZG8N62VCI,P1,52,24.31211498973306,4,0,0,0,2.6666666666666665,108.1265840698239,9.0,-0.1166666666666666,41.699642857142855,0.1854166666666667,-8.65,0,0.0,0
HF5C6ONSRVQY,P1,69,14.737850787132102,5,1,0,1,53.55555555555556,160.99964283485474,9.0,-2.75,-1381.4672672672673,16.188000000000006,-2333.09,1,1.0,0
GECRYPSYQTUH,P1,60,26.767967145790557,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Y7QFGPRPLURU,P1,23,0.8240930869267625,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
1A40FKQM5WV7,P1,56,16.7419575633128,2,0,0,0,2.555555555555556,112.78763845099238,9.0,0.0833333333333333,11337.588,46.91249999999991,10460.05,0,0.0,0
NKTUK1HKO0VH,P1,66,5.163586584531143,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
N23V0NN6SW9I,P1,64,18.924024640657084,0,0,0,0,1.3333333333333333,85.39125638299666,3.0,0.2142857142857142,0.0,0.0,0.0,0,0.0,0
8R2J1DEOXOML,P1,65,4.3641341546885695,3,1,0,0,46.11111111111112,204.80451395852657,9.0,-3.0,611.0740076335878,126.21391666666663,-3067.61,1,1.0,0
XE1I765S0JYS,P1,75,26.313483915126625,2,0,0,1,4.111111111111111,215.0115925937476,9.0,0.1333333333333333,27.043387096774197,-24.014333333333333,-317.72,0,0.0,0
JZW6RHGO1LCU,P1,53,33.38809034907597,0,0,0,0,7.888888888888889,91.761190099359,9.0,-0.4166666666666667,0.0,0.0,0.0,0,0.0,0
BAGVNK460FBU,P1,69,1.8699520876112248,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
H4I8X70YCBMA,P1,74,8.903490759753593,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
IXR0HMWWHDS4,P1,33,7.318275154004107,0,0,0,0,2.333333333333333,208.4449520285643,9.0,0.1666666666666666,0.0,0.0,0.0,0,0.0,0
C607V5A0NT2P,P1,63,25.04312114989733,0,0,0,0,1.0,57.735026918962575,3.0,0.0,0.0,0.0,0.0,0,0.0,0
V6ZAPWNFJZWN,P1,94,9.13620807665982,2,0,0,1,3.888888888888889,194.57691471454655,9.0,-0.1333333333333333,351.6957894736842,52.50591666666666,0.0,0,0.0,0
683CAYO09R8Q,P1,79,1.319644079397673,1,0,0,0,1.6666666666666667,2902.749204705773,3.0,-0.2857142857142858,34341.818260869564,3459.0496666666663,0.0,0,0.0,0
7E5ZMQANFFVP,P1,82,16.48186173853525,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
MU0VK5B8Y26X,P1,63,7.370294318959616,0,0,0,0,12.75,11.072904692818655,8.0,-2.4954954954954958,0.0,0.0,0.0,0,0.0,0
P61B5XBLUXFL,P1,51,6.102669404517454,0,0,0,0,6.0,408.3338207634905,5.0,-1.462264150943396,0.0,0.0,0.0,0,0.0,0
0CLKASP6CZVJ,P1,53,1.946611909650924,0,0,0,0,7.222222222222222,27.29056379255263,9.0,-0.3999999999999999,0.0,0.0,0.0,0,0.0,0
F5W9E80XCWUS,P1,60,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
ZP5CVW4M37VJ,P1,50,5.040383299110198,3,0,1,0,5.0,3048.6174739493795,9.0,0.2666666666666666,2000.006,291.66608333333335,0.0,0,0.0,0
NAJ3V2BULG8N,P1,84,25.464750171115675,2,0,0,0,1.0,0.0,1.0,0.0,2336.576,0.0379999999999654,2336.48,0,0.0,0
ZRZ8OBIGBWPI,P1,54,0.9418206707734428,0,0,0,0,1.4285714285714286,103.7840567717412,7.0,0.1118421052631578,0.0,0.0,0.0,0,0.0,0
5LBPK0Y1QSC7,P1,95,11.07460643394935,2,0,0,0,3.571428571428572,178.85788252781404,7.0,-0.3904109589041096,1551.358695652174,-392.9775833333333,95.01,0,0.0,0
N9FRSH5UMJCX,P1,78,26.899383983572896,2,0,0,1,2.555555555555556,35.763602962200885,9.0,-0.15,187.18883720930236,8.526416666666666,104.88,0,0.0,0
ZCJDZ0LR2DDB,P1,38,8.15605749486653,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
1LTWP7QCC2MH,P1,52,17.760438056125942,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
39XGWH9Q88L1,P1,47,1.7522245037645447,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
6FNB6RPF0L0K,P1,75,18.924024640657084,0,0,0,0,2.333333333333333,49.76133515281192,9.0,0.2166666666666666,0.0,0.0,0.0,0,0.0,0
X4MX5N2YRCF6,P1,58,7.523613963039014,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
C26A4F28IMA6,P1,76,5.727583846680356,3,1,0,0,7.666666666666667,207.34295121571068,9.0,1.0333333333333334,84.29528455284553,12.703583333333334,-1.62,1,1.0,0
PQ75ODS4HOBV,P1,46,4.421629021218344,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
NQHPSNTDGBOF,P1,50,0.8788501026694046,0,0,0,0,10.571428571428571,139.30782332556743,7.0,0.694078947368421,0.0,0.0,0.0,0,0.0,0
YBBRN36GUT95,P1,63,8.240930869267626,0,0,0,0,1.3333333333333333,102.81745265969477,6.0,0.0699999999999999,0.0,0.0,0.0,0,0.0,0
E8CS7RDG2IAV,P1,73,26.746064339493497,2,0,0,1,2.7777777777777777,84.4897279890678,9.0,-0.0666666666666666,124.70863636363636,11.929916666666664,11.92,0,0.0,0
OSP3Q1I55TS1,P1,26,12.41615331964408,2,0,0,0,1.3333333333333333,0.2518928343562,6.0,-0.059322033898305,-8.007037037037037,-0.5738333333333334,-10.52,0,0.0,0
RJ1JDNRX9SXF,P1,57,1.5331964407939769,0,0,0,0,1.3333333333333333,108.02637163997024,9.0,0.0,0.0,0.0,0.0,0,0.0,0
KMPDFBO3OM6K,P1,53,18.924024640657084,0,0,0,0,18.11111111111111,3.3551395899131786,9.0,-2.8,0.0,0.0,0.0,0,0.0,0
87ERPMZW3GL4,P1,54,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
X56JMOQI5WY9,P1,64,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
DEFM8WSK40CE,P1,72,1.9301848049281316,0,0,0,0,2.0,115.04474832710558,9.0,-0.2,0.0,0.0,0.0,0,0.0,0
5EEM94S3L1YY,P1,82,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
WDT2FKO116RL,P1,33,9.574264202600958,1,0,0,0,1.3333333333333333,0.9678169469776516,6.0,-0.0571428571428571,2845.82,-1.866000000000031,2837.72,0,0.0,0
SM3PXP98IYNP,P1,79,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
CTVUQDQE9R2V,P1,74,9.535934291581109,2,0,0,0,2.2222222222222223,71.95733259698892,9.0,0.0666666666666666,40.21078947368421,-0.57625,-1.37,0,0.0,0
S0WXP077K49F,P1,49,6.102669404517454,0,0,0,0,3.4444444444444446,118.35350379266345,9.0,0.4833333333333334,0.0,0.0,0.0,0,0.0,0
BI8JE3NG5BNL,P1,90,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
VO625HVHLMH9,P1,46,9.097878165639973,2,0,0,1,10.444444444444445,331.33252133357274,9.0,-0.0166666666666666,1293.3599528301886,102.69041666666666,463.37,1,4.0,0
3FFVEZZA5KQJ,P1,51,9.74674880219028,1,0,0,0,0.0,0.0,0.0,0.0,0.97,0.0,0.97,0,0.0,0
1IC2E00082I1,P1,58,17.53867214236824,2,0,0,0,13.333333333333334,579.4593086583917,9.0,-2.6,1186.055,248.2885,17.16,0,0.0,0
YRZF88H7QLF3,P1,57,27.734428473648187,5,0,1,1,31.22222222222222,179.39420306877176,9.0,-0.75,679.0916216216217,64.64608333333334,0.0,0,0.0,0
Y5RXNTAM3FCH,P1,72,24.369609856262837,2,0,0,1,2.6666666666666665,214.16997045046637,9.0,-0.2,285.81511627906974,8.75558333333333,1.48,0,0.0,0
YJYSSQLB3IUE,P1,55,20.38877481177276,4,1,0,1,17.333333333333332,157.25493369071225,9.0,0.25,-1404.028875739645,-103.50183333333332,-14047.83,0,0.0,0
89AURFG3YLK9,P1,18,1.4017796030116358,2,0,1,0,5.25,1819.6012614953056,8.0,0.2142857142857142,3740.471666666667,622.6983333333334,-1.37,0,0.0,0
WT52ZFUWZA6B,P1,51,1.949349760438056,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
WGBX7QT73LN9,P1,24,4.544832306639288,0,0,0,0,29.375,17.09937449173884,8.0,-5.671679197994988,0.0,0.0,0.0,0,0.0,0
JY99U72QSN0J,P1,71,9.56331279945243,2,0,0,1,11.666666666666666,57.791747504901856,9.0,-2.35,1954.275496183206,79.18058333333329,1405.11,0,0.0,0
CB1HW180HYMH,P1,65,29.127994524298423,2,0,0,1,2.4444444444444446,300.3499186572986,9.0,-0.2166666666666666,1460.83325,-104.46499999999996,46.79,0,0.0,0
BIU53Y6HQ22F,P1,49,9.177275838466803,3,1,0,0,7.555555555555555,63.209108585432986,9.0,0.45,-3271.36125,1.5345833333333336,-16902.76,0,0.0,0
DE0N0HBNBW90,P1,52,26.48596851471595,4,1,0,1,94.44444444444444,114.02480979988866,9.0,2.4,-1127.499606879607,3.119249999999988,-8000.0,1,1.0,0
PI8C7QKCZLCC,P1,67,17.013004791238878,2,0,0,1,1.875,295.11371573070096,8.0,0.2297297297297297,333.1693333333333,36.45325,4.32,0,0.0,0
NZN5K8CZDX96,P1,48,25.31143052703628,2,0,0,0,15.22222222222222,146.47521818563362,9.0,-1.1,665.9972661870503,-77.73241666666668,40.66,0,0.0,0
0D7KRD079OMW,P1,56,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
UVW2GM9EMWQ9,P1,77,8.908966461327857,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
0QCW5WXRFYRH,P1,44,8.251882272416154,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
CT7I648NMPGQ,P1,31,9.891854893908285,0,0,0,0,28.55555555555556,69.77989460623525,9.0,1.0666666666666669,0.0,0.0,0.0,0,0.0,0
1DGPJNUH9H19,P1,75,9.06776180698152,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
9Z8DV8WL15PJ,P1,61,9.221081451060916,4,1,0,1,6.444444444444445,171.67075609363886,9.0,0.3166666666666666,677.9033823529412,144.97291666666666,-3350.13,0,0.0,0
2GFMGCWQI91Y,P1,71,17.50034223134839,2,0,0,1,6.666666666666667,134.1218437004162,9.0,-0.3499999999999999,9466.817215189874,260.6067499999999,8417.03,0,0.0,0
GPT40D0A0ST6,P1,31,7.523613963039014,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
RKXV6L7HLEFL,P1,46,5.935660506502396,0,0,0,0,5.142857142857143,256.5873754636061,7.0,-0.5721649484536083,175.8034,34.797916666666666,2.11,0,0.0,0
SDRCI8OXHBZ8,P1,59,20.700889801505816,2,0,0,1,5.0,151.4594061816865,9.0,0.1666666666666666,551.1492857142857,-46.120666666666665,200.95,0,0.0,0
CP95THXTNVZ9,P1,72,1.2046543463381243,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
6K55XO5D9Q7W,P1,50,18.68583162217659,4,0,0,0,11.444444444444445,257.60374681657623,9.0,0.0833333333333333,231.02914529914528,-39.75483333333333,0.0,1,1.0,0
M0QOFPEH4JVT,P1,52,26.77344284736482,2,0,0,1,2.6666666666666665,13.637926417037225,9.0,-0.0833333333333333,22.95725,-0.6382499999999999,-1.06,0,0.0,0
C8GQVX9IAPWZ,P1,51,13.00479123887748,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
ELWPBH714F2K,P1,68,18.924024640657084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
MONXP06OHG9A,P1,54,26.73237508555784,4,0,0,1,8.11111111111111,76.04376672598954,9.0,-0.4833333333333333,58.028083333333335,1.2539166666666668,-19.47,0,0.0,0
1ET6TGIGYXW4,P1,60,1.749486652977413,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4LXFSDP9D1FF,P1,47,18.924024640657084,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0
4KYM1YQKUD4V,P1,87,25.349760438056126,2,0,0,1,12.555555555555555,104.06117593228323,9.0,-0.7333333333333335,259.0681690140845,12.518916666666671,23.91,0,0.0,0
TWA54PN1BX35,P1,75,12.372347707049968,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
XG8KQF7W8S1Z,P1,73,9.06776180698152,2,0,1,0,3.0,2657.3717053315418,2.0,1.3333333333333333,3005.0922727272728,-576.7301666666666,0.0,0,0.0,0
LJZOF7V4NKCK,P1,51,20.306639288158795,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
PXH6ZXZQHDWB,P1,56,8.895277207392198,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
EEZF5HJVI7OO,P1,58,9.94113620807666,8,1,0,0,54.333333333333336,160.47233675744673,9.0,-0.2833333333333333,-1054.6611363636364,38.71066666666668,-12467.52,0,0.0,0
5QYB8B1M14NF,P1,54,6.102669404517454,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
4YO42IPTFTQA,P1,31,2.0095824777549622,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
