IDENTIFIKATOR_KLIJENTA,period,dob,tenure_years,n_products,has_kredit,prima_placu,avg_txn_per_month,avg_txn_amount,txn_trend,avg_balance,balance_trend,has_contact,n_contacts,churned
WHX4JV9LHO2J,P1,68,9.136208076659821,2,0,0,2.888888888888889,624.0919230769231,0.016666666666666653,6346.598636363637,2182.0114166666667,0,,0
Y1PW5LN97KGH,P1,42,5.69472963723477,1,0,0,,,,,,0,,0
A8XA15SC8IB8,P1,63,18.924024640657084,1,0,0,,,,,,0,,0
SXWSI4YWUTU4,P1,48,9.163586584531142,3,0,1,27.77777777777778,95.40668,-0.9666666666666667,1895.3278285714287,79.30408333333331,0,,0
2U0FMZPH2WDQ,P1,60,12.804928131416839,1,0,0,2.0,285.0,0.034482758620689655,,,0,,0
EI8Z4SEHJV17,P1,72,6.165639972621492,2,0,0,,,,3002.505,0.0,0,,0
ZCY3CJG7FER1,P1,58,18.924024640657084,1,0,0,5.111111111111111,186.9004347826087,0.05,,,0,,0
3ARM4SN8RZIS,P1,70,1.2210814510609171,1,0,0,,,,,,0,,0
9HIWNYK91B2X,P1,60,18.924024640657084,1,0,0,,,,,,0,,0
C5J9IMZOJ5LB,P1,37,0.8487337440109514,4,0,0,4.75,25.54263157894737,0.5315315315315315,-59.8935294117647,16.791249999999998,1,2.0,0
T1WTG0NZBN6H,P1,65,13.409993155373032,2,0,0,11.666666666666666,71.99123809523809,-1.6166666666666667,-15.890775193798452,1.5014999999999996,0,,0
9DYCNAC98D5C,P1,82,3.6030116358658453,1,0,0,2.0,280.0,-0.28160919540229884,,,0,,0
O56EQEYSIDR1,P1,64,25.470225872689937,4,0,1,15.333333333333334,152.64398550724636,0.9,320.414025974026,-29.060833333333335,0,,0
NPKIBLA96LF1,P1,69,7.468856947296373,1,0,0,8.0,98.78680555555555,0.3333333333333333,,,0,,0
AWFZ5738Y39Z,P1,73,26.885694729637233,2,0,1,2.2222222222222223,201.7425,0.05,276.7267857142857,57.53916666666667,0,,0
DKTZHCZTDIJD,P1,56,18.924024640657084,1,0,0,14.777777777777779,34.075338345864665,0.6166666666666667,,,0,,0
PD2ITL0F2K0Z,P1,73,14.69678302532512,11,1,1,24.11111111111111,4638.912350230415,-0.9166666666666666,6711.781413043478,443.07533333333333,1,1.0,0
AW0K8Y2CGPDD,P1,73,5.245722108145106,1,0,0,,,,,,0,,0
IU4IV640SI3R,P1,68,1.7494866529774127,1,0,0,,,,,,0,,0
5JZSATQPY017,P1,82,25.240246406570844,8,0,1,6.333333333333333,121.88175438596491,0.2833333333333334,5234.886202531646,143.66724999999994,0,,0
4OFU5D3KAEHY,P1,21,8.19712525667351,3,0,0,2.0,13660.01,0.11538461538461539,13257.343928571428,976.1432500000002,1,1.0,0
45EK1R5AEYL8,P1,85,1.4565366187542779,1,0,1,2.142857142857143,331.50866666666667,0.018292682926829267,329.68,5.223500000000005,0,,0
4CQXP8KCYL4X,P1,59,19.044490075290895,2,0,0,2.0,19.855,0.0,,,0,,0
9HLHYMJ7PLHQ,P1,46,12.676249144421629,4,0,0,2.0,264.0,-0.2,,,0,,0
VHVLI1NTFUCD,P1,80,16.44626967830253,1,0,0,1.0,61.188571428571436,0.0,400.43823529411765,-1.9542857142857153,0,,0
A4AS7OK3G1JV,P1,64,7.381245722108145,1,0,0,13.88888888888889,23.967119999999998,-0.4166666666666667,,,0,,0
H7PPX6V2AFY0,P1,44,1.648186173853525,1,0,0,2.0,288.8888888888889,0.0,,,0,,0
7U5T7AQR7TFE,P1,54,3.594798083504449,1,0,0,,,,,,0,,0
P2IA9XL36KUT,P1,69,23.307323750855577,1,0,0,,,,,,0,,0
EG3QSMYIWLH5,P1,61,18.924024640657084,1,0,0,2.2,278.1818181818182,-0.22602739726027402,,,0,,0
13CQV2Q483T6,P1,34,6.1273100616016425,8,1,0,4.333333333333333,20.074615384615385,-0.033333333333333305,10.42850746268657,0.31275000000000003,0,,0
0S4R0AY9IQ7X,P1,47,18.924024640657084,1,0,0,,,,,,0,,0
JJXRKSOXSO3H,P1,74,18.924024640657084,1,0,0,,,,,,0,,0
VZV1K95PS6DI,P1,70,1.4537987679671458,1,0,0,3.0,266.6666666666667,2.0,,,0,,0
GFCVAIUNC5HB,P1,51,20.136892539356605,1,0,0,,,,,,0,,0
732PPLJ1G0V9,P1,42,4.424366872005476,2,0,0,,,,,,0,,0
1OER6SD2INEI,P1,65,18.5927446954141,1,0,0,1.0,200.0,0.0,,,0,,0
Z7KOC9O2PXYM,P1,71,9.401779603011637,3,0,1,3.6666666666666665,156.94000000000003,-0.05,118.30448979591837,-5.341083333333334,0,,0
OJKRIPWUO2Z2,P1,26,9.215605749486652,3,0,0,,,,0.0,0.0,0,,0
2XF7FREC1KOY,P1,55,9.19917864476386,10,1,1,43.888888888888886,66.02475949367089,-2.2333333333333334,3829.905490797546,437.34625,1,2.0,0
28A1MTX08AOE,P1,64,18.924024640657084,1,0,0,,,,,,0,,0
SRI00J0X841U,P1,82,25.426420260095824,2,0,1,18.88888888888889,81.59417647058824,-0.36666666666666664,6219.883124999999,625.1416666666667,0,,0
HV8UJBBDODEM,P1,90,18.924024640657084,1,0,0,,,,,,0,,0
RJ3Y34BZXRHF,P1,59,28.09034907597536,6,0,1,50.666666666666664,23.66675438596491,0.05,466.134298245614,123.93516666666667,1,1.0,0
XKP9V6HVUZWL,P1,71,17.163586584531142,2,0,1,3.5555555555555554,181.7459375,0.11666666666666667,336.2680357142857,-10.878416666666665,0,,0
FEOAOEN07RMA,P1,69,26.77344284736482,5,1,1,9.444444444444445,125.10623529411765,-0.23333333333333334,1546.342142857143,63.332833333333355,0,,0
M6J4QO4NB79E,P1,58,18.924024640657084,1,0,0,2.7777777777777777,136.4,-0.05,,,0,,0
M4LSRTR7VLBU,P1,59,18.924024640657084,1,0,0,,,,,,0,,0
KGNKJY65HGDV,P1,86,25.089664613278575,2,0,0,2.6666666666666665,555.4816666666667,0.06666666666666667,24066.373111111112,74.03733333333354,0,,0
3AMA16RSUPO7,P1,66,25.50034223134839,2,0,1,2.7777777777777777,169.05920000000003,0.13333333333333333,173.38333333333333,0.0008333333333328123,0,,0
OOP8P7LBXRBQ,P1,57,25.023956194387406,1,0,0,,,,32.71,0.0,0,,0
LGX58083N97X,P1,72,8.83230663928816,6,1,1,10.0,139.8178888888889,-0.9,180.6963392857143,-3.508166666666667,0,,0
G8BJSTNYLHVZ,P1,33,15.039014373716633,1,0,0,1.0,100.0,0.0,,,0,,0
AX3R2GA5DHCM,P1,81,18.924024640657084,2,0,0,,,,,,0,,0
KR78L6JXD7BI,P1,71,19.1813826146475,2,0,1,8.0,284.38916666666665,0.2,10704.321869158877,-757.5383333333334,0,,0
QW1IOFTR9LJK,P1,75,15.189596167008897,1,0,0,,,,,,0,,0
X0XFQIPHAHIK,P1,78,8.908966461327857,1,0,0,,,,,,0,,0
OZ9A63N4OYYG,P1,64,10.157426420260096,1,0,0,,,,,,0,,0
VX7DCW4ZXNE6,P1,57,30.647501711156742,9,0,1,7.444444444444445,374.62880597014924,-0.08333333333333333,29.919021739130436,0.010083333333333333,0,,0
S7UYXCZPBKLE,P1,58,18.924024640657084,1,0,0,2.0,236.11111111111111,0.15,,,0,,0
QJGTLDEXWFYZ,P1,60,12.851471594798083,7,1,0,5.333333333333333,22.851041666666664,0.6166666666666667,-424.94708860759494,110.71158333333332,0,,0
T0BX3V7PUWCU,P1,78,18.924024640657084,1,0,0,,,,,,0,,0
9N16R3QZ3PUJ,P1,82,0.4736481861738535,2,0,0,,,,50000.0,0.0,0,,0
SEGW251ZIAK3,P1,81,27.370294318959616,8,0,1,8.11111111111111,494.0523287671233,0.31666666666666665,7929.454732142857,376.24458333333337,0,,0
SQPLPO4NB84V,P1,62,9.232032854209445,3,0,1,4.625,395.097027027027,0.1036036036036036,373.8462,-76.76675,0,,0
6SS5LH429QD1,P1,48,9.56331279945243,2,0,0,,,,1.8999999999999997,0.0,0,,0
DIYNHXSLKHQ9,P1,15,9.316906228610542,1,0,0,1.0,1325.0,0.0,6133.153846153846,-308.35116666666664,0,,0
7VKTHF3I7SZD,P1,48,0.9609856262833676,1,0,0,,,,,,0,,0
TNY4T3GCSJII,P1,18,9.311430527036277,5,0,0,50.666666666666664,16.351271929824563,3.666666666666667,2388.571092436975,-25.084500000000002,0,,0
SLEAX4UK9941,P1,28,11.471594798083505,7,0,0,54.22222222222222,116.08161885245902,-2.1666666666666665,3483.981262798635,-865.4900833333334,0,,0
S5IFWGGLSMEU,P1,42,5.212867898699521,1,0,0,,,,,,0,,0
H559UMMUES0I,P1,66,26.77344284736482,2,0,1,1.5555555555555556,15.457857142857142,0.03333333333333333,140.87785714285715,20.997083333333332,0,,0
QJJ9215OTZ1Q,P1,49,9.598904859685147,1,0,0,,,,,,0,,0
W4HU9UVB8Z05,P1,76,25.467488021902806,2,0,1,2.111111111111111,133.04526315789474,0.05,423.1927777777778,32.30050000000001,0,,0
MIZC99XSEMTC,P1,86,25.44558521560575,2,0,1,2.888888888888889,212.33423076923074,-0.11666666666666667,387.90767441860464,1.9744166666666634,0,,0
CTVUQDQE9R2V,P1,74,9.535934291581109,2,0,0,2.2222222222222223,94.91749999999999,0.06666666666666667,40.21078947368421,-0.57625,0,,0
9EH3M5EJR7KF,P1,41,9.043121149897331,1,0,0,2.0,469.1666666666667,0.6428571428571429,,,0,,0
2HZJGY1DZDZ1,P1,61,18.924024640657084,1,0,0,,,,,,0,,0
QYHVTBP5CM8R,P1,35,30.324435318275153,1,0,0,2.0,287.5,0.0,,,0,,0
HGCXGJX1TK2G,P1,78,26.765229295003422,4,0,1,5.888888888888889,253.83924528301887,0.1,8837.355764705882,1245.2794166666667,0,,0
JJHAUR3YB4H3,P1,67,18.924024640657084,1,0,0,2.0,288.8888888888889,0.0,,,0,,0
W2DFQVSS9C07,P1,63,0.9034907597535934,1,0,0,,,,,,0,,0
3Q9ZFH6J85HD,P1,69,9.30321697467488,4,1,1,19.666666666666668,65.52926553672316,-1.55,3870.666394557823,697.0530000000001,0,,0
YO53MQMHAH3G,P1,53,26.746064339493497,5,1,1,14.0,80.6854761904762,-1.8333333333333333,78.67068493150686,38.56341666666667,0,,0
EXRJ2Q2K4IO3,P1,42,17.516769336071185,2,0,0,1.4,1.0842857142857143,0.16216216216216217,788.5665217391304,-1.8679166666666618,0,,0
Z2VTEGYBKLTX,P1,30,9.097878165639973,2,0,0,,,,0.0,0.0,0,,0
IWEF8M0IJYIZ,P1,45,17.815195071868583,5,1,0,10.555555555555555,28.440736842105263,0.2833333333333333,-213.90466666666669,18.5455,0,,0
HBJIHFKM7WU8,P1,83,29.01574264202601,2,0,1,4.222222222222222,248.21421052631578,-0.05,4088.2140625,189.964,0,,0
SFBSVOWZO8FZ,P1,55,9.347022587268993,2,0,0,2.3333333333333335,6464.92,-0.5,15314.808333333332,904.5565833333334,0,,0
XXNVOFCHCZKS,P1,63,28.057494866529773,1,0,0,1.375,60.42545454545454,0.03333333333333333,,,0,,0
FIPQI33C9QCC,P1,84,19.838466803559207,2,0,1,3.4444444444444446,107.63612903225805,-0.43333333333333335,216.97576923076923,27.3795,0,,0
WIZDMLQXVTYG,P1,68,13.52498288843258,1,0,0,,,,,,0,,0
I2HNMABYW89K,P1,87,25.281314168377822,2,0,1,2.375,146.40842105263155,-0.10275689223057644,2626.1626315789476,6.518000000000029,0,,0
JGOHTOS8PPQT,P1,33,4.2354551676933605,1,0,0,21.11111111111111,41.78694736842105,2.8,,,0,,0
O9UD9J012HCQ,P1,87,12.936344969199178,3,0,0,2.0,169.67785714285714,0.03645833333333333,303.5617307692308,-3.814750000000001,0,,0
D81YKAR0H9TG,P1,58,0.8843258042436687,1,0,0,3.5,171.08190476190478,-0.3729729729729729,,,0,,0
Q92YK4KNBMXU,P1,73,17.245722108145106,3,1,1,2.7777777777777777,18.5336,-0.13333333333333333,-55.96142857142858,14.115833333333333,0,,0
L1N4K4HIXWV2,P1,60,25.371663244353183,2,0,0,14.444444444444445,17.491615384615383,-0.6333333333333332,9674.308511904763,-249.2332499999999,0,,0
HSSODV100HGZ,P1,80,26.746064339493497,4,0,0,3.5555555555555554,3119.153125,-0.3,8380.617101449276,224.70483333333337,0,,0
8HXZUPWJC9SK,P1,42,5.281314168377824,1,1,0,1.0,63.739999999999995,0.0,-5914.8375,84.47049999999999,0,,0
M5D94MKDU70X,P1,73,9.352498288843258,9,0,1,17.555555555555557,390.90253164556964,0.3,3517.2506756756757,527.9489166666666,1,6.0,0
7DB8Z9VXC0IQ,P1,38,9.097878165639973,5,0,0,3.111111111111111,84.50285714285714,0.03333333333333333,39.22754716981132,-0.8183333333333332,1,1.0,0
JVQFPDHFYIN1,P1,75,8.128678986995208,1,0,0,6.666666666666667,61.11783333333334,0.48333333333333334,,,0,,0
K0GAE92JV9OB,P1,49,16.88158795345654,9,1,0,4.375,95.44171428571428,-1.0250626566416041,-360.23838709677415,142.67866666666666,1,1.0,0
FCQLJVYHUREL,P1,25,9.382614647501711,9,1,1,28.11111111111111,87.70909090909092,4.766666666666667,423.1717562724014,-130.14100000000002,1,3.0,0
F7P3ACQBSP1R,P1,48,18.924024640657084,1,0,0,6.444444444444445,38.37931034482759,-0.03333333333333333,,,0,,0
TNGKRHTOBYVN,P1,53,17.727583846680357,6,0,1,9.11111111111111,220.2768292682927,-0.26666666666666666,1361.4971818181818,167.94500000000002,0,,0
7YCM48BD4EMQ,P1,36,28.317590691307323,1,0,0,,,,,,0,,1
KQGUSOUH9CNV,P1,44,18.924024640657084,1,0,0,,,,,,0,,0
JY7WGUUHHBR1,P1,59,21.557837097878167,1,0,0,,,,,,0,,1
CCU56ETD0T89,P1,73,18.43394934976044,3,0,1,2.6666666666666665,17.83875,0.06666666666666668,8.515681818181818,0.7900000000000001,0,,0
XO0K4RAHLQCL,P1,40,12.68993839835729,1,0,0,,,,,,0,,0
3X252YQQPUTX,P1,38,7.416837782340862,1,0,0,3.0,19.493333333333336,0.0,,,0,,0
6TF01QB6OM8D,P1,42,18.924024640657084,1,0,0,,,,,,0,,0
8C25CD56QBWT,P1,72,12.046543463381246,1,0,0,2.4,7.589166666666667,-0.1,,,0,,0
GO70UFBSAV1B,P1,84,25.867214236824093,2,0,1,11.11111111111111,66.8732,-0.08333333333333333,4061.118125,-277.6758333333334,0,,0
LTCPWESOVU3F,P1,44,0.2026009582477755,1,0,0,2.0,10.12,0.0,,,0,,0
0TAHP356BHJ1,P1,72,0.9117043121149897,1,0,0,,,,,,0,,0
3YXPH8YS8G6M,P1,47,18.924024640657084,2,0,0,9.75,9.218974358974359,-0.045112781954887216,,,0,,0
VMM65AL5O7OZ,P1,51,24.295687885010267,9,0,1,32.77777777777778,63.30610169491525,-0.6166666666666667,-481.6588358208955,22.117749999999997,0,,0
FJL5JRAPABRP,P1,84,18.924024640657084,1,0,0,,,,,,0,,0
FYQ65AXRCRKD,P1,80,18.954140999315538,2,0,0,3.7777777777777777,158.5664705882353,-0.23333333333333336,7454.208166666666,117.78183333333337,0,,0
34RVIZC51MNR,P1,79,5.242984257357974,1,0,0,,,,,,0,,0
UESZDEDNPNU1,P1,66,9.232032854209445,3,0,1,2.4444444444444446,321.42681818181813,0.03333333333333333,13460.851904761905,-548.222,0,,0
GPGYKO5PSRSX,P1,68,8.279260780287474,2,0,0,7.5,17.57911111111111,-0.7714285714285715,,,0,,0
YR157TCIFS6F,P1,55,4.180698151950718,1,0,0,2.3333333333333335,300.0,-0.13333333333333333,,,0,,0
94R55EWZ33U6,P1,60,9.097878165639973,1,0,0,31.125,16.01871485943775,-6.5,,,0,,0
ZL7J6GJWWDOO,P1,91,12.563997262149213,1,0,1,1.6666666666666667,168.71333333333334,-0.15,712.9975510204081,-100.18516666666665,0,,0
TDBC3SSKVH91,P1,66,18.924024640657084,1,0,0,1.0,13.129999999999999,0.0,,,0,,0
F3ELVKD24LG9,P1,70,9.650924024640657,4,1,1,10.222222222222221,62.49815217391304,0.11666666666666667,-133.86544444444445,0.06983333333333333,0,,0
RS124QWJQP30,P1,66,18.924024640657084,1,0,0,1.0,100.0,0.0,,,0,,0
X87U1REAXA4G,P1,54,18.924024640657084,1,0,0,3.7777777777777777,207.05882352941177,-0.39999999999999997,,,0,,0
BM5UQ1NIRPMM,P1,27,9.574264202600958,1,0,0,,,,0.27,0.0,0,,0
M2TIJW0ZEV32,P1,65,0.8268309377138946,1,0,0,,,,,,0,,0
LG4TR7QEILL8,P1,59,18.924024640657084,1,0,0,3.0,36.97533333333333,-0.30120481927710846,,,0,,0
UY5AE8HSBU2T,P1,55,17.815195071868583,2,0,0,4.666666666666667,148.21428571428572,0.546583850931677,,,0,,0
UFS4CKUED2RN,P1,30,14.715947980835045,7,1,1,79.66666666666667,39.79011157601116,-3.0666666666666673,-973.7692405063291,-31.909083333333335,0,,0
BB0AV6HSYCJN,P1,96,6.6447638603696095,1,0,0,1.4,113.87714285714286,-0.11931818181818178,160.08145833333333,17.861333333333334,0,,0
64LWTLNBQ8OL,P1,70,25.39082819986311,4,0,1,1.5714285714285714,77.21363636363635,0.06506849315068493,897.5733870967742,154.21041666666667,0,,0
A6UHS63KNFMO,P1,83,29.1088295687885,2,0,1,3.888888888888889,212.31685714285715,-0.03333333333333334,1216.3482352941178,69.68900000000001,0,,0
9WHOT077QPN4,P1,82,25.508555783709788,6,0,1,3.3333333333333335,71.86,0.16666666666666663,12565.71925,332.5724999999999,0,,0
MPIKK19NUEYB,P1,58,27.805612594113622,4,0,0,4.666666666666667,124.27547619047618,-0.05,98.09735849056604,-1.7423333333333335,0,,0
VT9S190JJA7L,P1,65,18.924024640657084,3,0,0,17.22222222222222,46.37451612903226,0.5166666666666667,,,0,,0
MPVBXNT5PQGT,P1,55,25.451060917180012,8,1,1,8.777777777777779,206.69493670886075,0.45,-1065.7657823129252,2.7790833333333333,1,5.0,0
IBOURSZLJQTK,P1,81,25.10335386721424,6,0,1,6.0,102.45074074074074,-1.4,4792.716503496503,286.02533333333326,0,,0
SB1EI1YWJU31,P1,73,14.38466803559206,5,0,1,11.555555555555555,129.48326923076922,-0.38333333333333336,448.76419047619044,-41.834916666666665,1,4.0,0
KGTGRDAKPWXG,P1,65,25.683778234086244,5,0,1,7.222222222222222,142.4146153846154,0.25000000000000006,3581.750707070707,-34.588499999999996,0,,0
FDIDP8VMYLCT,P1,82,19.972621492128678,2,0,1,13.0,53.76820512820513,-0.23333333333333334,390.02233576642334,6.402250000000001,1,1.0,0
VA4SMA6XQW6J,P1,52,17.900068446269678,1,0,0,,,,,,0,,0
5SQLAFDH0OG6,P1,85,25.530458590006845,10,0,1,22.666666666666668,51.92764705882353,-1.0666666666666667,739.6851792828686,49.80550000000001,0,,0
Q71LAS8CABU1,P1,67,17.034907597535934,5,1,1,13.666666666666666,41.849186991869914,0.15000000000000002,1700.145625,-683.1664166666667,0,,0
3MFYNCTW13ZA,P1,17,13.754962354551678,1,0,0,,,,21.538,0.0031666666666665694,0,,0
3FSEFBJZQH85,P1,38,0.8569472963723477,1,0,0,2.5,170.0,-0.1,,,0,,0
959OPZ2BZT28,P1,57,28.268309377138944,9,1,1,46.22222222222222,146.14896634615386,1.5666666666666667,-3192.5434230769233,606.5817499999999,0,,0
KZYTQ5EM8AOM,P1,63,0.971937029431896,1,0,0,,,,,,1,1.0,0
JEKYBUZRHSL3,P1,66,11.540041067761807,1,0,0,,,,,,0,,0
981WC6UQO570,P1,50,17.39356605065024,1,0,0,,,,,,0,,1
YXVCWJHW2GEF,P1,32,30.324435318275153,1,0,0,3.3333333333333335,28.483000000000004,-2.5,,,0,,0
VXLYEWWL6WX0,P1,73,15.756331279945243,3,0,1,4.888888888888889,214.6922727272727,-0.016666666666666666,6051.466923076923,-403.46383333333324,0,,0
LG82IW5R9AAX,P1,58,18.924024640657084,2,0,0,1.8,141.91,0.25,,,0,,0
3JJH8LRWOTJ3,P1,71,17.560574948665298,2,0,0,2.25,102.69111111111111,0.16666666666666666,0.02,0.0,0,,0
KSYCH6Z3R5TG,P1,79,8.950034223134839,1,0,0,,,,,,0,,0
J2GRDCGJPVA9,P1,17,9.45927446954141,1,0,0,1.0,19.91,0.0,441.46578947368425,20.12841666666667,0,,0
TQZSKX5L36A7,P1,58,18.924024640657084,1,0,0,1.0,422.22222222222223,0.0,,,0,,0
8D25CCV46K6T,P1,51,26.899383983572896,1,0,0,,,,,,0,,0
QO6USKOIL9O9,P1,89,28.648870636550306,2,0,1,2.75,251.9290909090909,-0.047619047619047616,6180.297142857143,-400.71816666666666,0,,0
ZVX5CIZUH76G,P1,19,9.612594113620808,2,0,0,7.25,98.27844827586206,-1.119047619047619,536.2638961038961,-58.72466666666666,1,1.0,0
940ULQP6TFD8,P1,72,11.071868583162217,1,0,0,3.1666666666666665,35.37789473684211,-0.3901639344262295,,,0,,0
4CIS6MHHXQG7,P1,62,1.9904175222450375,1,0,0,1.0,200.0,0.0,,,0,,0
V266WR0FC8FI,P1,52,2.4175222450376452,1,0,0,2.0,153.595,0.0,,,0,,0
BHDNSPV7F1F5,P1,58,8.087611225188228,1,0,0,1.1111111111111112,469.0,0.06666666666666667,,,0,,0
04VY9KJXTA4K,P1,82,9.177275838466803,6,0,1,6.111111111111111,285.30436363636363,-0.016666666666666666,294.01156626506025,-43.939499999999995,1,1.0,0
VRTAIVF129M6,P1,62,24.449007529089666,1,0,0,,,,,,0,,0
POFN8PK63Q8L,P1,43,1.0157426420260096,1,0,0,1.1111111111111112,522.0,-0.06666666666666667,,,0,,0
MVYL16FPBJ8X,P1,44,14.811772758384668,1,0,0,19.555555555555557,197.7452272727273,-0.06666666666666667,,,0,,0
DK2P6HSYE9B1,P1,70,18.924024640657084,1,0,0,1.0,20.2,0.0,,,0,,0
1P3PB28PB4OX,P1,71,25.560574948665298,2,0,1,1.375,228.20454545454547,0.017543859649122806,251.77810810810809,68.01441666666666,0,,0
5QEQIMBR2RRP,P1,49,27.808350444900753,5,1,1,43.888888888888886,68.55691139240506,-1.6833333333333333,-443.3518930041152,-41.18100000000001,0,,0
THG1OY81JUHB,P1,26,25.3305954825462,7,0,0,2.6666666666666665,26.627499999999998,-0.049999999999999996,69.39915492957746,7.8676666666666675,1,1.0,0
YK7RWBE7M0OO,P1,58,18.924024640657084,1,0,0,,,,,,0,,0
PV4MH0DFHUX8,P1,55,23.071868583162217,4,0,0,13.0,308.682905982906,-0.5166666666666667,1181.1692481203008,-314.53408333333334,1,4.0,0
JH4I9B27P1CY,P1,50,9.229295003422314,1,1,0,1.0,71.6,0.0,-5505.471818181818,108.84924999999994,0,,0
8DYFKUOJ32JD,P1,50,6.379192334017796,2,0,0,,,,,,0,,0
DD6CPQ90JZKR,P1,55,18.924024640657084,1,0,0,2.5555555555555554,226.89695652173913,-0.15,,,1,1.0,0
VB6I0M3I55CY,P1,51,7.3757700205338805,2,0,0,2.75,116.50636363636363,0.5714285714285714,113.79130434782608,-3.8129999999999984,0,,0
BX61J6TBUB90,P1,34,7.490759753593429,2,0,0,14.4,65.98180555555555,4.7,,,0,,0
1YZ3YUWQJ6SX,P1,74,9.311430527036277,3,0,1,3.111111111111111,141.05214285714285,0.10000000000000003,77.53171428571429,0.49300000000000016,0,,0
3HV5TJL9PVD1,P1,21,9.103353867214237,4,0,0,49.55555555555556,15.343946188340807,9.933333333333334,1473.5369518716577,-258.5331666666667,1,4.0,0
Y0TMPP7UN2JM,P1,87,28.763860369609855,3,0,1,3.4444444444444446,1994.5290322580645,-0.016666666666666666,40436.090000000004,4490.4890000000005,0,,0
598G949WA8EZ,P1,70,25.50034223134839,2,0,1,1.0,29.005555555555556,0.0,305.358,29.58675,0,,0
DC9486UBGNUV,P1,85,23.750855578370977,7,0,0,4.5,365.68805555555554,0.42857142857142855,10189.161739130435,1817.88525,0,,0
IFAKVPVXBGAV,P1,79,24.361396303901437,2,0,1,2.7142857142857144,158.53947368421052,-0.2857142857142857,292.07937499999997,104.83166666666666,0,,0
YQUTE5TV17DA,P1,72,18.924024640657084,1,0,0,,,,,,0,,0
GLZ0SQLX4YW6,P1,51,14.86652977412731,3,0,0,44.888888888888886,157.36742574257426,-4.116666666666666,,,0,,0
0DU3FG8QJ7LO,P1,65,28.933607118412045,10,1,1,33.22222222222222,145.47484949832776,-1.1666666666666667,1811.4459336099587,-505.8236666666666,0,,0
SIYJ1RKZKOGV,P1,66,19.329226557152634,4,0,1,13.777777777777779,45.06104838709677,0.8,252.29709497206704,-1.540916666666665,0,,0
I9R80ZDKK98R,P1,67,9.555099247091034,5,1,1,9.333333333333334,44.361666666666665,1.45,66.6232191780822,-2.3620833333333335,0,,0
R8PQOR761136,P1,68,18.924024640657084,1,0,0,6.666666666666667,25.942666666666664,-0.05000000000000003,,,0,,0
PGUUY7M11V55,P1,64,18.924024640657084,1,0,0,,,,,,0,,0
LXTG9T7ESWSV,P1,51,8.788501026694044,7,1,0,7.444444444444445,114.87522388059702,0.06666666666666667,-5305.973982300886,-22.284,0,,0
WM8KGOPNGCAA,P1,45,15.986310746064339,1,0,0,,,,,,0,,1
865EQU8KYU6W,P1,62,3.46611909650924,1,0,0,16.444444444444443,114.4097972972973,-1.9166666666666667,,,0,,0
2BWZJWT5N14K,P1,40,28.28747433264887,9,1,1,66.55555555555556,54.82991652754591,-0.1,7582.052508591065,1.0659999999999248,0,,0
NNMJV6GS9ASJ,P1,42,8.125941136208077,2,0,0,,,,,,0,,0
WJZSB7K7QVB3,P1,105,13.319644079397673,3,0,0,3.0,5890.376666666666,0.0,6868.485333333333,1584.7634166666664,0,,0
XJDV1ZN6HLBZ,P1,85,9.040383299110198,1,0,0,,,,,,0,,0
SMSKCWO7788Y,P1,48,3.679671457905544,1,0,0,,,,,,0,,0
FZ4B9NEH4G7E,P1,44,18.924024640657084,1,0,0,,,,,,0,,0
U63Z2YX7HWFN,P1,59,23.761806981519506,1,0,0,,,,,,0,,0
PS7QVDQQ5ORQ,P1,38,3.6632443531827517,1,0,0,,,,,,0,,0
MPU9IS9W0TVR,P1,32,12.837782340862423,1,0,0,,,,0.0,0.0,0,,0
DLZPNIFVY9YO,P1,50,9.040383299110198,1,0,0,3.7142857142857144,40.15384615384615,0.12328767123287669,,,0,,0
EGLUFQ7U7F2I,P1,74,18.924024640657084,1,0,0,,,,,,0,,0
6L6LKOCQ6STW,P1,84,25.426420260095824,2,0,1,3.3333333333333335,247.041,-0.25000000000000006,7471.809399999999,294.06341666666657,0,,0
Y3XB9X94DEFT,P1,95,11.030800821355236,2,0,0,1.25,165.234,-0.07518796992481203,147.6247619047619,0.8413333333333333,0,,0
F6SLDQQTALKR,P1,57,22.223134839151268,3,0,0,5.666666666666667,163.99803921568628,-1.35,100.95422535211267,-11.793833333333335,0,,0
T5KDLWS3G7ES,P1,59,22.442162902121833,4,0,0,4.111111111111111,78.09702702702702,-0.5666666666666667,80.25857142857143,-1.6119166666666667,0,,0
MR0BJKTQZBO7,P1,69,18.924024640657084,1,0,0,,,,,,0,,0
RZ8L3LKNTHEI,P1,72,18.924024640657084,1,0,0,,,,,,0,,0
RCVS5YXEUQB1,P1,81,29.01574264202601,7,0,1,4.888888888888889,161.21113636363637,-0.38333333333333336,-633.8003968253969,-14.671500000000004,0,,0
PPEOXAXDVHVI,P1,39,16.772073921971252,6,0,0,6.111111111111111,10.117454545454546,-2.2333333333333334,96.88830985915493,-17.97175,0,,0
2OTR0K1QQAJL,P1,74,14.403832991101986,1,0,0,,,,,,0,,0
1YY7HDN7ERFW,P1,66,5.245722108145106,1,0,0,,,,,,0,,0
JUOZH1I05E5Q,P1,59,6.193018480492813,4,1,0,7.625,130.29147540983607,-2.554054054054054,-306.19625,67.18875,0,,0
