IDENTIFIKATOR_KLIJENTA,DOB,TENURE_YEARS_REF,n_products,has_kredit,PRIMA_PLACU,avg_txn_per_month,avg_txn_amount,avg_balance,balance_trend,has_contact,CHURNED
17OPEIGAORQW,50,25.10609171800137,4,0,1,33.375,51.7111797752809,229.50230555555555,27.967250000000003,1,0
17Y54CV1J6KE,77,28.76933607118412,2,0,1,1.9375,22.869032258064518,22.678730158730158,0.5325000000000001,0,0
187X2BUBGRHZ,66,26.885694729637233,3,1,1,4.0625,147.66153846153847,1141.1678301886793,160.24038970588234,0,0
189G5DG68D2B,37,15.367556468172484,1,0,0,6.0625,78.8659793814433,0.0,0.0,0,0
189ONACY7QRH,48,12.358658453114305,1,0,0,0.0,0.0,0.0,0.0,0,0
18OAPAUPBS9X,75,0.6954140999315537,3,0,0,1.375,12759.732727272727,21077.983666666667,2941.724833333333,0,0
18SW137P7HRO,34,9.604380561259411,2,0,0,0.0,0.0,0.0,0.0,0,0
1905J33RW1LM,58,13.440109514031485,1,0,0,1.0,0.01,69.6878947368421,0.015639705882352698,0,1
195S5SPUYDKI,30,9.81245722108145,3,0,0,1.2,12.3725,30.27314814814815,8.76129411764706,1,0
196B6MX8BSJR,17,9.760438056125942,1,0,0,0.0,0.0,1.27,0.0,0,0
197840DAH3PH,64,26.069815195071868,2,0,1,9.5625,170.5867973856209,522.9032941176471,2.525139705882354,0,0
19M6OXOD8CPN,35,10.017796030116358,3,0,1,27.1875,78.1802528735632,686.8725319693094,24.96745588235294,0,0
19UAIFOR0SZA,58,1.6290212183436004,1,0,0,2.7333333333333334,295.1585365853659,0.0,0.0,0,0
1A40FKQM5WV7,56,17.242984257357975,3,0,0,2.3333333333333335,57.187714285714286,11024.508378378378,-61.58656617647065,0,0
1ABZG8N62VCI,52,24.813141683778234,3,0,0,2.75,118.0684090909091,40.34029411764706,-0.4806985294117648,0,0
1AJX9KUO0LBD,35,1.9931553730321698,3,0,0,12.375,79.66121212121212,127.58203703703704,10.34679411764706,1,0
1AKZ4BRMFXIK,77,8.202600958247775,1,0,0,1.0,198.125,0.0,0.0,0,0
1AMFBPVQ6X39,84,26.98425735797399,2,0,0,12.4375,100.8191959798995,377.8566046511628,17.595375,0,0
1ANMTH8GVA4E,2,1.891854893908282,1,0,0,1.0,15.0,204.73777777777778,-6.25305882352941,0,1
1AUI1435N1I8,68,1.3086926762491444,1,0,0,1.8,220.90666666666664,0.0,0.0,1,0
1AUOQY9KYGDB,64,13.207392197125257,1,0,0,2.272727272727273,258.72,0.0,0.0,0,0
1AXI879LJ1PD,56,18.84188911704312,2,0,1,4.0,127.7675,30611.96991735537,-430.91944852941174,0,0
1B6CR2S7DGBA,47,7.8028747433264884,2,0,1,1.0,0.01,31.855151515151515,-0.04502205882352951,0,0
1BICBQP8KJUR,53,19.42505133470226,1,0,0,1.5,16.666666666666668,0.0,0.0,1,0
1BMLKG7E2R6X,81,16.522929500342233,1,0,0,1.0,1.06,7.455333333333333,-1.0147941176470587,0,1
1BR6SFEG0OT1,16,9.998631074606434,2,0,1,8.4375,187.7534814814815,164.76611940298505,5.955507352941176,0,0
1BYVR8Q58J22,39,7.630390143737166,1,0,0,3.5833333333333335,52.20837209302326,0.0,0.0,1,0
1C2PW7XA4IA9,28,9.683778234086242,1,0,0,0.0,0.0,1.33,0.0,0,0
1C3PTKKW0VYG,100,25.908281998631075,1,0,0,1.0,0.03,293.7176470588235,0.002713235294120195,0,0
1C4ND21NO246,48,7.84394250513347,1,0,0,1.0,300.0,0.0,0.0,0,0
1C7WIFNTEK6F,70,5.790554414784395,1,1,0,1.0,134.7069230769231,-1518.831875,134.5335,0,1
1C9NA8LX0D37,39,13.390828199863108,10,1,1,55.4375,106.50950394588502,303.79976744186047,75.37784558823529,0,0
1CHHJRNDVIP7,48,14.299794661190965,1,0,0,14.5,44.422370689655175,0.0,0.0,1,0
1COSMLBEYQ84,58,0.10951403148528405,1,0,0,0.0,0.0,0.0,0.0,0,0
1CQAUS2EC1B7,50,0.1861738535249829,1,0,0,0.0,0.0,0.0,0.0,0,0
1CQKMW5M33H6,63,19.42505133470226,1,0,0,3.5555555555555554,85.41875,0.0,0.0,0,0
1D2AAU33P3TF,71,6.6036960985626285,1,0,0,0.0,0.0,0.0,0.0,0,0
1D6V58VDCO67,43,6.357289527720739,1,0,0,0.0,0.0,0.0,0.0,1,0
1DC68241N5KN,83,13.623545516769337,2,0,1,2.0,119.54785714285715,5056.615454545454,232.2332352941176,0,0
1DGPJNUH9H19,75,9.568788501026694,1,0,0,0.0,0.0,0.0,0.0,0,0
1DK4AOVOYM67,79,19.520876112251884,1,0,0,2.2142857142857144,101.67935483870967,0.0,0.0,0,0
1DLXIC6RFPJO,79,19.42505133470226,1,0,0,3.875,158.2258064516129,0.0,0.0,0,0
1DPBPZTJW3UV,58,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
1DQNZCY94PR9,68,9.921971252566735,3,0,0,13.0,545.3610096153845,5130.893089887641,-361.9232647058824,0,0
1DRABSL7XCSC,83,22.6694045174538,2,0,1,6.375,277.7633333333333,7216.357519379845,-626.5235808823529,0,0
1DTCM3Z5D69G,50,28.17248459958932,8,0,1,26.0,113.34033653846154,-831.0789614243323,16.93709558823529,1,0
1DTM0ZQNJFME,10,9.793292265571527,1,0,0,0.0,0.0,2777.6566666666668,20.687294117647046,0,0
1E2F1WADQBLY,80,16.966461327857633,1,0,0,1.3333333333333333,249.85500000000002,0.0,0.0,0,0
1E4XPLQKFX1M,47,2.31895961670089,2,0,0,11.6,20.97103448275862,0.0,0.0,1,0
1E8LCSKF98O8,66,11.97262149212868,3,0,0,11.3125,71.96005524861879,0.0,0.0,0,0
1EB4XHNNG4T4,51,9.64271047227926,8,0,1,36.875,97.28538983050846,68.58714285714285,-7.429470588235295,0,0
1EH2F30GY5WJ,34,7.956194387405886,1,0,0,0.0,0.0,0.0,0.0,0,0
1EI1DE8O5RP7,81,23.93429158110883,1,0,0,0.0,0.0,0.0,0.0,0,0
1ET0S7DZRG56,84,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,1
1ET6TGIGYXW4,60,2.2505133470225873,2,0,0,0.0,0.0,0.0,0.0,0,0
1EUT0C9NKZN6,73,14.45037645448323,1,0,0,27.375,32.29086757990868,0.0,0.0,1,0
1F1BVT3F7I0S,72,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
1F1MF04GZVTP,66,19.49075975359343,5,0,1,21.0625,107.53133531157269,5873.793090277777,1612.692205882353,0,0
1F2GFKGF2HY8,58,18.223134839151268,3,0,1,4.75,119.41565789473684,3596.43009009009,-306.97483088235293,1,0
1FBFL9TA6SOY,60,9.700205338809035,6,1,0,3.5625,111.86070175438597,-967.455588235294,1.8759117647058818,0,0
1FPF1ZBSQ7HZ,23,4.123203285420945,1,0,0,2.0,11.03,0.0,0.0,0,0
1FTK2TW4AULC,63,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
1FVBC10J8GHX,31,12.544832306639288,1,0,0,0.0,0.0,0.0,0.0,0,0
1G34KZB94294,65,18.414784394250514,1,0,1,4.5,558.8616666666667,-2068.661975308642,1.0733382352941288,0,0
1G4IJQ4UKVUO,50,12.265571526351813,2,0,0,2.25,96.52333333333334,0.0,0.0,1,0
1GCIZQG1NBK2,63,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,1
1GNDT512HKA3,62,3.028062970568104,1,0,0,0.0,0.0,0.0,0.0,0,0
1GTA8Y9XVTBV,42,16.56125941136208,1,0,0,5.5,37.37227272727273,0.0,0.0,0,0
1HBW5746884T,64,19.42505133470226,1,0,0,3.6875,129.8884745762712,0.0,0.0,0,0
1HGMVYOAQBAG,58,28.971937029431896,13,1,1,13.125,146.30219047619048,-1667.6317484662575,41.438352941176475,1,0
1HLPQ3A3375L,66,9.872689938398358,10,1,1,20.9375,33.84474626865671,-495.32865060240965,5.187970588235296,0,0
1HO4DE72CCET,60,18.51334702258727,1,0,0,1.5,6.683333333333334,6315.010526315789,1.37647058823531,0,1
1HPKTDWBVYPW,28,4.676249144421629,7,0,0,27.375,78.76947488584474,-498.17186351706033,0.6674191176470592,0,0
1HRG7Q029HI4,58,19.42505133470226,2,0,0,0.0,0.0,0.0,0.0,0,0
1HX432ZSUQEH,52,2.2505133470225873,1,0,0,0.0,0.0,0.0,0.0,0,0
1HXAO4TCMIPA,59,1.4893908281998631,1,0,0,2.6666666666666665,287.5,0.0,0.0,0,0
1IC2E00082I1,58,18.039698836413415,6,0,0,16.6875,381.3064794007491,1020.5314516129032,61.955742647058834,0,0
1IGZ1Y5CW1EA,47,2.628336755646817,2,0,0,0.0,0.0,0.43,0.0,0,0
1IJPOIBPHJP1,42,6.09719370294319,1,0,0,0.0,0.0,0.0,0.0,0,0
1IN0BZO64FC7,84,20.005475701574266,7,0,1,3.6875,139.71644067796612,4794.965775862069,280.15769852941173,0,0
1IO594NKB1WZ,79,10.151950718685832,5,0,1,1.8,332.8803703703704,455.49109890109895,-82.37673529411765,0,0
1IS9IB9DPJ4W,73,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,1
1JFZQRX2IZHP,33,9.848049281314168,3,0,1,8.625,163.1177536231884,112.9953237410072,-1.162308823529412,1,0
1JK43LHKXCZ2,80,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
1JRZO8AEJ8LQ,61,19.42505133470226,1,0,0,7.0,80.5,0.0,0.0,0,0
1JUV4KGL6QRE,95,14.45037645448323,1,0,0,0.0,0.0,0.0,0.0,0,1
1KCON16W21F4,65,18.858316221765914,4,0,1,8.5625,115.38394160583942,137.91194805194803,8.317007352941177,0,0
1KDDAYVV2VYV,55,17.51403148528405,3,0,1,2.3125,18.368108108108107,4394.57725,38.06547058823527,0,0
1KFB38848GTZ,46,13.070499657768652,1,0,0,2.1875,204.14257142857142,0.0,0.0,0,0
1KGOW76W7YYZ,65,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
1KSGLO1GRH4L,64,24.681724845995895,5,0,1,14.375,145.10065217391306,936.0610734463277,224.83697794117646,0,0
1KWUDDD89HQK,35,10.576317590691307,1,0,0,0.0,0.0,0.0,0.0,0,0
1KZJKWG8D1D4,60,27.247091033538673,3,0,0,7.0,81.64741071428571,356.61093167701864,14.124132352941176,0,0
1L3EGH7UBIRB,62,3.184120465434634,1,0,0,2.25,54.693333333333335,0.0,0.0,0,0
1LDFY83GF9AK,76,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
1LEUJN50AKD5,49,6.09719370294319,1,0,0,0.0,0.0,0.0,0.0,0,0
1LF01U2U5QG0,55,1.3169062286105406,1,0,0,2.2222222222222223,283.041,0.0,0.0,0,0
1LF0PGEHPMRJ,87,26.428473648186174,4,0,1,6.125,169.8230612244898,2040.8819130434783,-193.23766176470585,0,0
1LRC5ZFECUSQ,64,9.56331279945243,1,0,0,0.0,0.0,0.0,0.0,0,0
1LRGVQULZT3F,61,5.675564681724846,1,0,0,30.857142857142858,13.847175925925924,0.0,0.0,0,0
1LTWP7QCC2MH,52,18.261464750171115,1,0,0,0.0,0.0,0.0,0.0,0,0
1LU6G3V96NOA,69,23.72347707049966,2,0,1,2.5,2060.4674285714286,36434.641549295775,3788.922257352941,0,0
1M02TAPE6JD8,68,1.9028062970568105,1,0,0,2.75,7822.9118181818185,5728.488125,-430.240625,0,1
1M6TIHRCUEKO,68,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
1MAPGM50VJZM,63,9.804243668720055,1,0,0,0.0,0.0,4.5,0.0,0,0
1MU3PTM4XGZR,46,12.095824777549623,1,0,0,9.3,66.17236559139785,0.0,0.0,0,0
1N77ONQGTXNF,83,29.43463381245722,3,0,1,6.25,151.8443,6399.0345098039215,361.8182867647059,1,0
1NGMM3PU2Z1G,68,14.45037645448323,1,0,0,0.0,0.0,0.0,0.0,0,0
1NP6331HQ41T,54,2.2505133470225873,1,0,0,0.0,0.0,0.0,0.0,0,0
1NTV65ZAI92B,60,1.3278576317590691,1,0,0,0.0,0.0,0.0,0.0,0,0
1NUNPP33Y44Y,67,9.604380561259411,7,1,1,2.8,326.42261904761904,-335.3602597402597,-15.226639705882356,0,0
1NWYPWITKDMF,69,23.266255989048595,2,0,1,1.75,24.903928571428573,111.89890909090909,5.762507352941177,0,0
1OCDXC9DQ66I,97,24.914442162902123,3,0,1,4.375,273.62714285714287,5678.426428571429,181.72102941176468,0,0
1OER6SD2INEI,65,19.093771389459274,1,0,0,1.5,266.6666666666667,0.0,0.0,0,0
1OKOFR0VJJ63,59,1.3169062286105406,1,0,0,1.0,5.09,0.0,0.0,0,0
1OPIL1FK6PFX,46,19.42505133470226,1,0,0,1.5,94.78333333333335,0.0,0.0,0,0
1P3PB28PB4OX,71,26.06160164271047,2,0,1,1.4285714285714286,250.8485,256.9823529411765,0.12963970588235257,0,0
1P45LVN3VTV3,83,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
1P67A8QEKEO0,71,20.161533196440793,3,0,1,3.375,1999.5461111111113,4115.492444444444,3.2814338235294196,0,0
1P7SEB3ECB50,31,5.018480492813142,1,0,0,0.0,0.0,0.0,0.0,0,0
1PLCUNM6S4BN,57,14.809034907597535,3,0,0,1.0,8.0,1593.5420000000001,16.004014705882348,0,0
1Q24QV16FNQA,79,10.064339493497604,1,0,1,2.8125,104.27955555555556,3888.860704225352,208.05531617647057,0,0
1Q2GRPEB1PQL,65,19.42505133470226,1,0,0,5.8125,63.58322580645161,0.0,0.0,1,0
1QLCLLG3E6ZQ,35,5.073237508555784,2,0,0,1.0,323.1,294.188,-2.0759999999999876,0,0
1QW4NV4ND2QU,50,27.958932238193018,9,1,1,76.9375,58.56023558082859,-2253.0502149178255,39.8433455882353,1,0
1QX8AGXZQJ9N,76,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
1R48VE5U6691,87,20.490075290896645,2,0,1,2.625,357.02238095238096,13050.388571428572,913.0866323529413,0,0
1R5ICP6QW45P,69,6.6036960985626285,3,0,0,1.25,33.376,0.0,0.0,0,0
1RAD812QVSYV,60,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
1RJDAASKI0HA,54,16.629705681040384,4,0,0,2.0,0.35,0.22941176470588237,-0.010551470588235292,0,0
1S91VDWTIC0D,60,19.42505133470226,2,0,0,12.0625,40.20523316062176,0.0,0.0,0,0
1SREBP2NKHRP,52,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
1SU4ZPS3GM05,56,17.686516084873375,1,0,1,1.6875,14.602592592592593,137.508431372549,3.711294117647058,0,0
1SWDHLX418QS,72,9.013004791238878,1,1,0,1.1818181818181819,53.74076923076923,-237.03730158730158,17.402154411764705,0,1
1T4X1BZZMNOI,67,5.664613278576318,1,0,0,0.0,0.0,0.0,0.0,0,0
1T5ZJZI835UD,47,14.45037645448323,1,0,0,0.0,0.0,0.0,0.0,0,0
1TD6VYCC9HQR,61,26.06160164271047,2,0,0,0.0,0.0,0.625,0.0,0,0
1THFY1RZ3EAQ,44,20.49281314168378,4,0,1,7.0,166.3958035714286,-174.9566745283019,-185.93083088235295,1,0
1TQJ8AQGUSZM,87,16.71457905544148,2,0,1,1.75,122.9342857142857,-5.829999999999998,1.73777205882353,0,0
1TRWGTJJEQ4Z,49,6.9431895961670085,5,0,1,90.25,22.42121191135734,971.1473966942149,33.40819117647059,1,0
1TSUV07R89II,60,25.872689938398356,12,0,1,35.4375,209.13275132275132,6625.236119929453,755.1015661764706,0,0
1UF3USLV1S6M,66,13.39356605065024,3,0,1,2.4,104.81083333333333,50.6370731707317,0.46290441176470587,1,0
1UKJJY2HBCMW,62,19.42505133470226,1,0,0,3.642857142857143,36.87764705882353,0.0,0.0,0,0
1UM3W3LN8C3V,41,8.049281314168377,1,0,0,0.0,0.0,6.64,0.0,0,1
1V2W68JB7IE5,61,13.440109514031485,1,0,0,3.125,18.735599999999998,0.0,0.0,1,0
1V65AU2DG071,84,17.65366187542779,6,0,1,8.25,81.88416666666666,8.351605504587157,12.245345588235296,0,0
1V8AE3S4E47T,59,23.655030800821354,1,0,0,5.5,26.803333333333335,0.0,0.0,0,0
1VOW49SP9Z6B,11,9.979466119096509,1,0,0,0.0,0.0,3.0411764705882356,0.5514705882352942,0,0
1W0PD6GESGT9,57,19.42505133470226,1,0,0,1.0,300.0,0.0,0.0,0,0
1W3C7XEPVVCW,65,9.891854893908283,5,0,1,27.4375,42.89890660592255,462.69943089430893,4.867676470588236,0,0
1W7LW0NIIZM4,56,13.344284736481862,8,1,1,10.5,161.32880952380953,-3078.5779215686275,-13.110191176470591,0,0
1WEPI320AL3S,75,9.653661875427789,2,0,1,2.7142857142857144,147.24131578947367,938.7116981132076,-18.8986544117647,0,0
1WGOQ62BF21E,72,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
1WT2W9ZZEC9Y,67,24.700889801505816,1,0,0,3.0625,183.46938775510205,0.0,0.0,0,0
1WW6N7OURVX7,68,3.241615331964408,3,0,1,4.6875,344.6701333333333,2114.0733913043478,-131.77551470588236,0,0
1X4OZ99Y709O,53,28.799452429842574,6,0,1,10.625,187.4258823529412,-898.2201937984496,-27.08548529411765,0,0
1X867L5G9PEW,69,7.939767282683094,1,0,0,3.0,86.70708333333334,0.0,0.0,0,0
1XDA9NWUCZV5,53,7.72621492128679,1,0,0,17.2,31.697558139534888,0.0,0.0,0,1
1XIU1ZHIPPSE,52,23.874058863791923,1,0,0,16.866666666666667,12.27296442687747,0.0,0.0,1,0
1XSY17KMNIIM,50,3.6057494866529773,1,0,0,3.75,97.06866666666666,0.0,0.0,0,0
1XUYHKANP5U0,85,12.900752908966462,1,0,0,0.0,0.0,0.0,0.0,0,0
1Y77WKIIHMDU,65,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
1Y7GYU52RM9L,53,5.921971252566735,1,0,0,6.285714285714286,76.11090909090909,-170.52714285714285,59.39323214285715,1,1
1YIONYVC7FH5,48,10.45037645448323,1,0,0,0.0,0.0,0.0,0.0,0,0
1YKWRP81N6QI,73,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
1YX59B2HX63F,60,19.42505133470226,1,0,0,32.25,19.48093023255814,0.0,0.0,0,0
1YY7HDN7ERFW,66,5.746748802190281,1,0,0,0.0,0.0,0.0,0.0,0,1
1YYATH75054N,60,25.82067077344285,4,0,1,3.4375,241.82,291.1976666666667,-12.092242647058827,0,0
1YZ3YUWQJ6SX,74,9.81245722108145,3,0,1,2.6875,153.2025581395349,77.15893939393939,0.2006470588235294,1,0
1Z28HK2WITMB,52,27.274469541409992,4,0,1,2.8125,33.64355555555556,57.081978021978024,1.014073529411765,0,0
1Z39PEM8Z865,40,5.007529089664613,5,1,1,35.5,59.628609154929585,-539.8876537585421,-15.824169117647056,0,0
1Z7NU3KR20HP,34,9.828884325804244,4,0,1,6.0,272.27625,11679.657517730497,-133.64780882352946,0,0
1Z7TLKED9HI4,17,9.875427789185489,1,0,0,1.1,33.21818181818182,596.2677777777777,-43.620161764705884,0,0
1ZPBEOJQVM7X,72,17.730321697467488,4,0,1,7.8125,195.67304000000001,434.44431137724547,10.56179411764706,0,0
1ZX4XRSEWBLY,65,4.791238877481177,1,0,0,1.0,200.0,0.0,0.0,0,0
200R8JDX0GQI,57,9.845311430527037,2,1,0,1.2,173.08083333333332,-1236.0442307692308,136.49438235294116,0,1
2086ML7OVCPH,44,5.752224503764545,1,0,0,0.0,0.0,0.0,0.0,0,0
20D90RQQ7JSJ,83,17.44558521560575,2,0,1,6.4375,158.00155339805826,4748.5804026845635,-343.6304191176471,0,0
20DFTHWEBHKR,59,24.262833675564682,1,0,0,0.0,0.0,0.0,0.0,0,0
20KX2EP2R8LA,60,26.49965776865161,2,0,1,21.3125,48.674340175953084,-366.39521035598705,15.97985294117647,1,0
20OHTLTGIMLU,61,25.968514715947983,4,0,1,3.3125,125.90396226415093,4434.841826923077,7.234382352941146,0,0
20VOINXBH0QF,57,1.3032169746748803,1,0,0,1.2727272727272727,257.14285714285717,0.0,0.0,0,0
2117BH21OHM3,82,11.964407939767282,3,0,1,3.375,157.54722222222222,160.80640625,9.50296323529412,0,0
211VZ79H1SOF,87,29.78507871321013,1,0,1,3.375,231.09555555555556,9573.29974025974,127.12344852941173,0,0
213FDVS0XFKD,84,29.516769336071185,5,0,0,4.9375,269.8532911392405,1801.3104,101.68807352941177,0,0
21KFSR691JQF,52,10.140999315537304,1,0,0,0.0,0.0,0.67,0.0,0,0
21SBYRFYRJGW,79,25.99315537303217,2,0,0,3.0,215.02166666666668,3349.0247368421055,-105.92150000000001,0,0
21UGP0RB84F0,59,16.041067761806982,3,0,0,55.0,23.385329545454546,978.2828260869566,86.50086029411763,0,0
21YN5OR2NRX3,55,16.83230663928816,2,0,1,2.5,16.648,51.23712765957447,17.369470588235295,0,0
224VSTJV29SZ,91,7.227926078028747,1,0,0,1.5384615384615385,236.11849999999998,323.90323076923073,-12.798272058823528,0,1
22DRUTCMX3YE,49,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
22K8UFQNQB8V,67,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
233GRGJ1TRTW,41,30.82546201232033,1,0,0,1.0,10.0,0.0,0.0,0,0
236I57EIWWP9,62,6.672142368240931,1,0,0,1.0,18.96,0.0,0.0,0,0
23AP21X2UDP3,38,19.581108829568787,1,0,0,1.5,73.33333333333333,0.0,0.0,0,0
23EX8MWZAPMV,32,0.6187542778918549,1,0,0,1.5,21.32,0.0,0.0,0,0
23MNGWEE5RFD,53,20.301163586584533,6,0,1,9.5625,306.5672549019608,-87.58227272727272,47.72094852941177,0,0
23OQ9SW6AFXM,45,7.671457905544147,1,0,0,4.5,9.417083333333332,0.0,0.0,0,0
23Z0SB4E9JZ2,59,5.886379192334018,1,0,0,0.0,0.0,0.0,0.0,0,0
240SQCSXB5JH,62,19.42505133470226,1,0,0,1.7777777777777777,306.25,0.0,0.0,0,0
2451420QKE5E,60,15.351129363449692,1,0,0,0.0,0.0,0.0,0.0,0,0
24A7QSKBJCX1,75,25.916495550992472,3,0,0,1.5,2067.9283333333333,1111.5796774193548,-33.0895955882353,1,0
24FDFAR5QWYA,39,9.943874058863791,2,0,1,14.8125,98.17970464135021,1733.4648695652172,-122.79888970588235,1,0
24KIZIDNI7D7,52,19.42505133470226,1,0,0,9.5,41.220855263157894,0.0,0.0,0,0
24Q9ISV76S5Y,64,9.979466119096509,1,0,0,0.0,0.0,13.27,0.0,0,0
25A3R1SXOU4M,49,15.567419575633128,1,0,0,6.0,244.46055555555554,0.0,0.0,0,0
25HX1VUNA15A,63,1.1827515400410678,2,0,0,2.076923076923077,416.0,2127.7518867924528,-116.55942857142857,0,0
25M202S71LIJ,66,2.8939082819986313,2,0,1,3.4375,179.38381818181819,209.61,3.6436691176470593,0,0
25RUEJVMDV1E,56,13.486652977412732,2,0,0,9.2,41.907028985507246,0.0,0.0,1,0
25RXDQXEUEI8,60,5.793292265571527,1,0,0,0.0,0.0,0.0,0.0,0,0
2649C3TN5E98,32,9.385352498288844,6,0,0,65.9375,49.50202843601895,-307.24344262295085,-6.421499999999998,0,0
26DZUC0R7RUT,38,9.932922655715263,2,0,0,5.066666666666666,66.44276315789473,282.9703092783505,3.620441176470587,1,0
26GX13C7CDMG,71,6.286105407255304,1,0,0,1.6,67.74625,0.0,0.0,0,0
26MMVZV125O6,60,20.698151950718685,1,0,0,0.0,0.0,0.0,0.0,0,0
26MOPZBBRE1U,49,9.960301163586584,3,0,1,15.5,2510.871559139785,6685.006265560166,-1151.0021764705882,0,0
26WEMIS1XQ4L,48,19.42505133470226,1,0,0,1.6875,361.48148148148147,0.0,0.0,0,0
26WXC8RRIY76,77,19.42505133470226,2,0,0,0.0,0.0,0.0,0.0,0,0
26XOE85OO4LM,42,3.252566735112936,1,0,0,2.0,119.0,0.0,0.0,0,0
26ZCSXIPSIFQ,56,10.119096509240247,3,0,0,1.125,1.7377777777777779,1.5042499999999999,0.9580000000000001,0,0
2723RGZXLAQW,75,10.132785763175907,2,0,1,2.2666666666666666,196.41117647058823,228.51966666666667,-4.400580882352939,0,0
2745NFLXCC4H,61,19.42505133470226,1,0,0,1.1875,355.78736842105263,0.0,0.0,0,0
278YNXNSA6SY,60,6.6036960985626285,1,0,0,0.0,0.0,0.0,0.0,0,0
27AFWTN84MPD,61,24.79397672826831,1,0,0,1.0666666666666667,468.125,0.0,0.0,0,0
27AUB5SNJFB1,63,17.00479123887748,5,0,1,13.25,166.39122641509434,16442.535089605735,1033.6626397058824,0,0
27E7XD8HDOZ0,53,19.42505133470226,1,0,0,2.0,202.4,0.0,0.0,0,0
27H3KMH9ILXV,28,8.657084188911705,1,0,0,2.4375,32.217179487179486,0.0,0.0,0,0
27QJUKUTDSF7,45,11.589322381930184,3,0,0,44.625,144.91436974789917,16.07132596685083,3.842323529411764,1,0
27RIPXZHPS9K,85,0.5995893223819302,2,0,1,2.75,203.83,213.65483870967742,39.35333333333334,0,0
27T4O6IOKG4G,64,25.00752908966461,3,0,1,23.875,25.53756544502618,1621.705718015666,-7.949191176470589,0,0
281K3FSBG04K,58,23.750855578370977,1,0,0,0.0,0.0,0.0,0.0,0,0
28A1MTX08AOE,64,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
28O0Z57DEN1W,56,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
28OF150FDR42,79,19.871321013004792,2,0,0,9.8125,75.9315923566879,983.5365919282511,20.581389705882362,0,0
28PM3N5L44B4,54,23.422313483915126,2,0,0,5.75,160.03739130434784,0.0,0.0,0,0
28QJQKSKQUNV,65,24.870636550308006,4,0,1,2.3846153846153846,1122.2803225806451,58418.420454545456,-1594.7057352941174,0,0
28U5BWHPHW2F,16,10.04517453798768,1,0,0,0.0,0.0,11.515882352941176,0.0009044117647058591,0,0
28VS01JQOWIF,83,17.089664613278575,1,0,1,1.7857142857142858,158.892,869.4486274509803,29.893757352941183,0,0
28Z89QWI6ZDA,52,24.83230663928816,1,0,0,0.0,0.0,0.0,0.0,0,0
290NOZ3AD844,82,28.019164955509925,2,0,1,2.625,145.46904761904761,150.52634615384616,-3.533904411764705,0,0
29366Y6AGKGL,76,25.464750171115675,3,0,1,7.1875,111.76582608695652,1634.1830113636365,69.5009705882353,0,0
293N7Q03GGL0,78,4.7939767282683095,2,0,0,0.0,0.0,0.0,0.0,0,1
296YUJ0WXZYF,80,19.299110198494184,1,0,0,1.8333333333333333,231.8181818181818,0.0,0.0,0,0
2A326SUFQT31,85,33.64544832306639,3,0,0,5.3125,243.9085882352941,1848.0625,65.3697205882353,0,1
2A7BV7GN6II4,47,13.344284736481862,6,0,1,68.5625,50.516882406563354,356.527816091954,-1.601213235294118,0,0
2ACLUUA4KIA8,33,6.288843258042436,1,0,0,0.0,0.0,0.0,0.0,0,0
2ACOIGTBB67P,65,24.870636550308006,2,0,1,2.75,17.82431818181818,19.482368421052634,-0.10642647058823522,0,0
2AH6RSC6ORXP,73,19.42505133470226,1,0,0,0.0,0.0,0.0,0.0,0,0
2AP8UJQLLTK9,72,10.535249828884325,1,0,0,0.0,0.0,0.0,0.0,0,1
2AVEPGBN29AG,40,9.848049281314168,7,1,1,22.4375,109.73743732590529,-404.0420754716981,-26.568757352941173,0,0
2B4NFH2UF5BD,74,15.351129363449692,1,0,0,1.8333333333333333,164.88272727272727,0.0,0.0,0,0
2B4SCZGR3YYI,29,11.307323750855579,2,0,0,1.0,1.06,123.81029411764706,-1.2995441176470586,0,0
2B8QV6ZFW5AC,67,17.61259411362081,1,0,0,1.5,249.28666666666666,0.0,0.0,0,0
